ape_id,Clothes,Ears,Hat,Fur,Mouth,Eyes,Sum Rarity,Mean Rarity
ApeGang #5518,Indian,Gold Hoop,,Brown,Flames,,45.839999999999996,22.919999999999998
ApeGang #5517,Magician,,Fireman,Brown,Flames,,47.209999999999994,15.736666666666665
ApeGang #5516,Hippie,,,Strong Dark Brown,Nose Ring,Cyclops,15.97,5.323333333333333
ApeGang #5515,Military,,Cop,Brown,,Black Sunglasses,48.910000000000004,16.303333333333335
ApeGang #5514,,,Rabbit Ears,Brown,Cigarette,Scar,51.03,12.7575
ApeGang #5513,Black Tank Top,,,Grey,Snake,Strabismus,12.940000000000001,4.3133333333333335
ApeGang #5511,Cop,Bluetooth Earpiece,,Black,Oh,,11.54,5.77
ApeGang #5510,Prison Jumpsuit,,Hotel Porter,Brown,Cigarette,,47.3,15.766666666666666
ApeGang #5508,Space Suit,Gold Hoop,,Brown,,3D Glasses,45.58,22.79
ApeGang #5505,,Silver Hoop,Banana,Strong Dark Brown,Yawn,,15.970000000000002,5.323333333333334
ApeGang #5504,Orange Striped T-Shirt,,Horn,Brown,,Devil,45.89,15.296666666666667
ApeGang #5503,,Silver Hoop,Viking Helmet,Brown,,Black Sunglasses,48.83,16.276666666666667
ApeGang #5499,Banana Shirt,,,Grey,Yawn,Bruised,14.89,4.963333333333334
ApeGang #5489,Pimp Coat,,Stuntman Helmet,Brown,Angry,,47.489999999999995,15.829999999999998
ApeGang #5484,Fireman,,Groom,Strong Dark Brown,,Monocle,16.160000000000004,5.386666666666668
ApeGang #5483,Nurse,Gold Hoop,,Brown,,Alien,44.1,22.05
ApeGang #5481,Pirate,,,Brown,Covid Mask,Strabismus,46.82,15.606666666666667
ApeGang #5479,Grey Striped T-Shirt,,Cap,Cream,,Alien,11.870000000000001,3.956666666666667
ApeGang #5476,Winter Coat,Diamond Stud,,Grey,,Devil,9.780000000000001,4.890000000000001
ApeGang #5474,Indian,,Top Hat,White,Smoke Pipe,,8.809999999999999,2.936666666666666
ApeGang #5473,Prison Jumpsuit,,Cap,Strong Dark Brown,Corn,,15.97,5.323333333333333
ApeGang #5469,,Airpods,,Brown,Oh,Round Glasses,48.769999999999996,16.256666666666664
ApeGang #5465,Orange Hawaiian Shirt ,Airpods,,Tiger,Grin Rainbow,,8.44,4.22
ApeGang #5464,,Bluetooth Earpiece,Viking Helmet,Cream,,Diving Mask,11.9,3.966666666666667
ApeGang #5462,Blue Hoodie,,,Brown,Tongue Out,Round Glasses,49.07,16.356666666666666
ApeGang #5459,Military,,,White,Baby Pacifier,Devil,9.02,3.0066666666666664
ApeGang #5457,,,Rabbit Ears,Grey,Bubble Gum,Black Sunglasses,17.380000000000003,4.345000000000001
ApeGang #5453,Banana Shirt,Silver Hoop,,Black,,Robot Glasses,11.17,5.585
ApeGang #5452,Purple Hoodie,,Sombrero,Brown,Grillz,,48.06,16.02
ApeGang #5451,,Bluetooth Earpiece,,Brown,Yawn,Laser,47.39,15.796666666666667
ApeGang #5450,Grey Striped T-Shirt,,Sushi Chef,Brown,,Crazy,47.7,15.9
ApeGang #5448,Pirate,Airpods,,Brown,,3D Glasses,45.58,22.79
ApeGang #5443,Hippie,,Flower Crown,Grey,,Black Sunglasses,14.66,4.886666666666667
ApeGang #5442,Red NBA Jersey,Diamond Stud,Sushi Chef,Zebra,,,6.619999999999999,3.3099999999999996
ApeGang #5440,White Tank Top,,Fireman,Black,,Hippie Glasses,13.46,4.486666666666667
ApeGang #5437,Mexican,,Sushi Chef,Cream,Oh,,13.120000000000001,4.373333333333334
ApeGang #5436,Lumberjack,,Purple Beanie,Robot,Grin Gold,,5.03,1.6766666666666667
ApeGang #5434,,,Banana,Brown,Drool Rainbow,Squinting,49.01,12.2525
ApeGang #5426,Pirate,,Horn,Brown,,Black Sunglasses,48.79,16.263333333333332
ApeGang #5422,Black Tank Top,,Halo,Grey,Corn,,13.14,4.38
ApeGang #5416,Cop,,Brain,Brown,Grillz,,48.3,16.099999999999998
ApeGang #5414,Pirate,,,Brown,Grin Gold,Gold Sunglasses,50.23,16.743333333333332
ApeGang #5413,Orange Hawaiian Shirt ,,Borsalino,Strong Dark Brown,Oh,,15.92,5.306666666666667
ApeGang #5406,Orange Hawaiian Shirt ,,Stuntman Helmet,Grey,,Closed,13.14,4.38
ApeGang #5403,Sheriff,,,Black,Drool Rainbow,Crazy,15.399999999999999,5.133333333333333
ApeGang #5402,Prison Jumpsuit,,,Brown,Drool Rainbow,Robot,48.349999999999994,16.116666666666664
ApeGang #5401,Red NBA Jersey,,Sombrero,Brown,Drool Rainbow,,47.54,15.846666666666666
ApeGang #5399,Pirate,Silver Hoop,,Brown,,Rainbow Sunglasses,44.19,22.095
ApeGang #5393,Sheriff,,Yellow NBA Headband,Brown,Flames,,47.699999999999996,15.899999999999999
ApeGang #5389,Mexican,,Chef's,Grey,Shocked,,13.200000000000001,4.4
ApeGang #5388,Orange Hawaiian Shirt ,,Stuntman Helmet,Grey,,Strabismus,11.610000000000001,3.8700000000000006
ApeGang #5387,,,Headphone,Black,Smoke Pipe,Gold Sunglasses,18.5,4.625
ApeGang #5386,Red NBA Jersey,,Viking Helmet,Strong Dark Brown,,Monocle,16.230000000000004,5.410000000000001
ApeGang #5381,Blue Hoodie,,Chef's,Black,Nose Ring,,13.74,4.58
ApeGang #5380,Pirate,,Chef's,Tiger,Drool Rainbow,,10.309999999999999,3.436666666666666
ApeGang #5379,Lumberjack,,Party,Cream,Mustache,,13.27,4.423333333333333
ApeGang #5376,Pimp Coat,,,Brown,Smoke Pipe,Sad,48.76,16.253333333333334
ApeGang #5373,Mexican,,Fisherman,Brown,,Gold Sunglasses,49.12,16.37333333333333
ApeGang #5371,Space Suit,,Laurel,Grey,Yawn,,13.530000000000001,4.510000000000001
ApeGang #5366,Yellow NBA Jersey,,Magician,Black,Covid Mask,,13.709999999999999,4.569999999999999
ApeGang #5365,Sheriff,,Yellow NBA Headband,Strong Dark Brown,,Hippie Glasses,16.23,5.41
ApeGang #5363,Blue Hoodie,,,Brown,Mustache,Scar,48.92,16.30666666666667
ApeGang #5362,,,Headphone,Cream,Corn,Gold Sunglasses,18.42,4.605
ApeGang #5361,,,Flower Crown,Rainbow,Grin Rainbow,Robot,9.86,2.465
ApeGang #5359,Hippie,,,Zebra,Flames,High,9.7,3.233333333333333
ApeGang #5358,Mexican,,Top Hat,Black,Covid Mask,,13.26,4.42
ApeGang #5356,Orange Striped T-Shirt,,,Cream,Nose Ring,Blind,13.07,4.3566666666666665
ApeGang #5355,,,Green Beanie,Brown,Bubble Gum,Gold Sunglasses,51.599999999999994,12.899999999999999
ApeGang #5353,Orange Hawaiian Shirt ,Diamond Stud,Nurse,Brown,,,44.269999999999996,22.134999999999998
ApeGang #5348,Orange Hawaiian Shirt ,,Brain,Brown,Joint,,47.769999999999996,15.923333333333332
ApeGang #5347,Lumberjack,,Sushi Chef,Zebra,,Hippie Glasses,10.03,3.3433333333333333
ApeGang #5346,Red Hawaiian Shirt,Diamond Stud,,Brown,Grin Rainbow,,45.7,22.85
ApeGang #5345,,,Military Helmet,Brown,Angry,Scar,50.769999999999996,12.692499999999999
ApeGang #5344,White Tank Top,,Party,Strong Dark Brown,,Blind,14.200000000000001,4.733333333333333
ApeGang #5341,Iron Man,,Magician,Zebra,,Robot,9.6,3.1999999999999997
ApeGang #5340,Military,,Cowboy,Cream,Cigarette,,13.520000000000001,4.506666666666667
ApeGang #5338,Hotel Porter,,,Rainbow,Oh,Laser,6.4799999999999995,2.1599999999999997
ApeGang #5335,Cop,,Brown Beanie,Zebra,Oh,,9.54,3.1799999999999997
ApeGang #5334,Orange Hawaiian Shirt ,,Propeller,Brown,Cigarette,,47.5,15.833333333333334
ApeGang #5333,Hippie,,,Zombie,Cigarette,Laser,5.18,1.7266666666666666
ApeGang #5331,Hippie,Diamond Stud,,Brown,Covid Mask,,45.33,22.665
ApeGang #5330,Space Suit,,Cowboy,Strong Dark Brown,Nose Ring,,15.98,5.326666666666667
ApeGang #5329,Prison Jumpsuit,,Nurse,Brown,,Gold Sunglasses,48.98,16.326666666666664
ApeGang #5328,,,Hotel Porter,Cream,Joint,Scar,16.810000000000002,4.202500000000001
ApeGang #5327,Hippie,,Stuntman Helmet,Brown,Bubble Gum,,47.199999999999996,15.733333333333333
ApeGang #5323,,,Chef's,Grey,Beard,3D Glasses,16.27,4.0675
ApeGang #5313,,,Headphone,Brown,Bubble Gum,Robot,49.88999999999999,12.472499999999998
ApeGang #5312,Joker,,Purple Beanie,Brown,Joker,,45.730000000000004,15.243333333333334
ApeGang #5306,Grey Striped T-Shirt,,Military Helmet,Brown,Grin Gold,,47.3,15.766666666666666
ApeGang #5305,Joker,,Yellow NBA Headband,Black,Beard,,13.629999999999999,4.543333333333333
ApeGang #5302,Military,,Halo,Cream,Grin Rainbow,,13.450000000000001,4.483333333333333
ApeGang #5301,Indian,,Fireman,Cream,Oh,,12.68,4.226666666666667
ApeGang #5300,,,Top Hat,Black,Bubble Gum,Black Sunglasses,17.69,4.4225
ApeGang #5298,,Airpods,Hotel Porter,Red Devil,,Blind,4.699999999999999,1.5666666666666664
ApeGang #5297,,,Fireman,Cream,Flames,Monocle,16.630000000000003,4.157500000000001
ApeGang #5296,Grey Striped T-Shirt,,Propeller,Red Devil,Oh,,6.32,2.106666666666667
ApeGang #5295,Yellow NBA Jersey,,Banana,Brown,,Black Sunglasses,48.68,16.226666666666667
ApeGang #5294,Grey Striped T-Shirt,Diamond Stud,,Cream,,Eye Patch,11.81,5.905
ApeGang #5293,,,Rabbit Ears,Brown,Yawn,Round Glasses,51.099999999999994,12.774999999999999
ApeGang #5292,,Gold Hoop,Cop,Grey,,Gold Sunglasses,14.809999999999999,4.9366666666666665
ApeGang #5289,Military,,,Brown,Smoke Pipe,Gold Sunglasses,50.25,16.75
ApeGang #5285,Hotel Porter,,,Cream,Grillz,Blind,13.67,4.556666666666667
ApeGang #5284,Grey Striped T-Shirt,,Nurse,White,Oh,,8.719999999999999,2.9066666666666663
ApeGang #5273,Nurse,Bluetooth Earpiece,,Cream,,Blind,9.89,4.945
ApeGang #5271,Lumberjack,,,Brown,Yawn,Sad,48.94,16.313333333333333
ApeGang #5270,Fireman,,Crown,Brown,Grin Rainbow,,47.59,15.863333333333335
ApeGang #5269,Mexican,,Crown,Cream,,Squinting,11.940000000000001,3.9800000000000004
ApeGang #5268,,Silver Hoop,Hippie Bandana,Tiger,Yawn,,10.280000000000001,3.426666666666667
ApeGang #5262,Nurse,,,Grey,Corn,Cyclops,13.24,4.413333333333333
ApeGang #5260,White Tank Top,,,Brown,Snake,Scar,49.199999999999996,16.4
ApeGang #5259,Indian,,Magician,Grey,Grin Gold,,13.370000000000001,4.456666666666667
ApeGang #5257,Indian,,Headphone,Zebra,Bubble Gum,,9.61,3.203333333333333
ApeGang #5256,Black Suit,,Top Hat,Brown,Nose Ring,,47.29,15.763333333333334
ApeGang #5255,Red NBA Jersey,,Horn,Brown,Beard,,47.349999999999994,15.783333333333331
ApeGang #5253,,,Viking Helmet,Grey,Smoke Pipe,Black Sunglasses,17.66,4.415
ApeGang #5252,Toga,,Flower Crown,Brown,,Robot,47.06999999999999,15.689999999999998
ApeGang #5250,,,Magician,Cheetah,Tongue Out,Round Glasses,11.71,2.9275
ApeGang #5248,Lab Coat,Diamond Stud,Brown Beanie,Brown,,,44.3,22.15
ApeGang #5242,Sheriff,Gold Hoop,,Brown,,Alien,44.1,22.05
ApeGang #5236,,,Bandana,Brown,Grin Rainbow,3D Glasses,50.71,12.6775
ApeGang #5231,Orange Hawaiian Shirt ,,,White,Joker,Heart,9.03,3.01
ApeGang #5229,Yellow NBA Jersey,,,Cheetah,Grin Rainbow,Scar,9.68,3.2266666666666666
ApeGang #5228,Black Suit,,Laurel,Grey,,Diving Mask,11.82,3.94
ApeGang #5226,Hippie,,Pirate,Brown,Angry,,47.14,15.713333333333333
ApeGang #5223,Pirate,,,Brown,Drool Rainbow,Bruised,49.14,16.38
ApeGang #5222,Nurse,Diamond Stud,,Grey,,Robot,10.81,5.405
ApeGang #5218,Lumberjack,Silver Hoop,,Black,Cigarette,,11.91,5.955
ApeGang #5215,Mexican,Bluetooth Earpiece,,Red Devil,,Diving Mask,3.2,1.6
ApeGang #5213,Yellow NBA Jersey,,War Bonnet,Brown,Mustache,,47.190000000000005,15.730000000000002
ApeGang #5211,Purple Hoodie,,,Strong Dark Brown,Corn,Monocle,17.62,5.873333333333334
ApeGang #5207,Fireman,,Joker Hair,Brown,,Rainbow Sunglasses,44.55,14.85
ApeGang #5204,Black Tank Top,,Horn,Brown,,Alien,45.93,15.31
ApeGang #5203,Banana Shirt,,Cop,Cream,Baby Pacifier,,13.77,4.59
ApeGang #5201,Black Suit,,,Brown,Tongue Out,Laser,47.260000000000005,15.753333333333336
ApeGang #5199,Sheriff,,,Brown,Grin Rainbow,Albino,47.400000000000006,15.800000000000002
ApeGang #5195,Hippie,,Borsalino,Brown,,Bruised,47.980000000000004,15.993333333333334
ApeGang #5192,Toga,,Groom,White,,Diving Mask,7.3999999999999995,2.4666666666666663
ApeGang #5191,Angel Wings,,Propeller,Black,,Round Glasses,14.0,4.666666666666667
ApeGang #5182,Pirate,,Top Hat,Black,Tongue Out,,13.52,4.506666666666667
ApeGang #5181,Lab Coat,,,Brown,Yawn,Monocle,49.12,16.37333333333333
ApeGang #5180,Lab Coat,,Viking Helmet,Brown,,Round Glasses,47.779999999999994,15.926666666666664
ApeGang #5179,Groom,,,Brown,Covid Mask,Albino,47.03,15.676666666666668
ApeGang #5176,Purple Hoodie,,Party,Strong Dark Brown,Mustache,,15.780000000000001,5.260000000000001
ApeGang #5172,,Diamond Stud,,Strong Dark Brown,Grin Gold,Sad,17.27,5.756666666666667
ApeGang #5171,White Tank Top,,Borsalino,Cheetah,,Scar,8.51,2.8366666666666664
ApeGang #5169,Black Suit,,Cap,Rainbow,,Bruised,7.15,2.3833333333333333
ApeGang #5167,Military,,,Tiger,Bubble Gum,Albino,9.670000000000002,3.223333333333334
ApeGang #5166,,,Top Hat,Rainbow,Snake,Rainbow Sunglasses,8.69,2.1725
ApeGang #5164,,Airpods,War Bonnet,Zebra,Grin Gold,,9.639999999999999,3.213333333333333
ApeGang #5163,Orange Hawaiian Shirt ,,,Brown,Drool Rainbow,Scar,49.16,16.386666666666667
ApeGang #5162,Hotel Porter,,Top Hat,Black,,Scar,13.83,4.61
ApeGang #5159,Magician,,War Bonnet,Cheetah,,Round Glasses,8.16,2.72
ApeGang #5158,White Tank Top,,Magician,Brown,Grin Gold,,47.650000000000006,15.883333333333335
ApeGang #5157,Grey Striped T-Shirt,,War Bonnet,Strong Dark Brown,,Hippie Glasses,16.11,5.37
ApeGang #5155,Black Tank Top,Silver Hoop,,Brown,,Diving Mask,44.01,22.005
ApeGang #5153,Winter Coat,,Cowboy,Strong Dark Brown,,Monocle,16.200000000000003,5.400000000000001
ApeGang #5149,Magician,,,Black,Snake,Rainbow Sunglasses,13.74,4.58
ApeGang #5147,Red NBA Jersey,,,Brown,Beard,Robot,48.17999999999999,16.06
ApeGang #5146,Hippie,,Yellow NBA Headband,Brown,Angry,,47.379999999999995,15.793333333333331
ApeGang #5142,Prison Jumpsuit,,Halo,Black,,3D Glasses,13.56,4.5200000000000005
ApeGang #5141,Lumberjack,,Brown Beanie,Black,,Scar,14.020000000000001,4.673333333333334
ApeGang #5130,Hippie,,Propeller,Brown,,Eye Patch,47.629999999999995,15.876666666666665
ApeGang #5125,Batman,,,Brown,Beard,Gold Sunglasses,50.23,16.743333333333332
ApeGang #5121,,,Cop,Zebra,Drool Rainbow,Blind,11.459999999999999,2.8649999999999998
ApeGang #5117,,,Borsalino,Brown,Beard,3D Glasses,50.77,12.6925
ApeGang #5116,Red Hawaiian Shirt,,,Strong Dark Brown,Beard,Sad,17.27,5.756666666666667
ApeGang #5113,Orange Hawaiian Shirt ,,Viking Helmet,Black,Covid Mask,,13.450000000000001,4.483333333333333
ApeGang #5109,Mexican,Silver Hoop,Iron Man,Grey,,,8.3,4.15
ApeGang #5105,Devil Wings,,,Black,Beard,Albino,13.469999999999999,4.489999999999999
ApeGang #5102,Purple Hoodie,,Nurse,Brown,Nose Ring,,47.449999999999996,15.816666666666665
ApeGang #5101,Sheriff,,,Tiger,Nose Ring,Cyclops,10.18,3.393333333333333
ApeGang #5100,,,Purple Beanie,Rainbow,Snake,High,8.32,2.08
ApeGang #5096,,,Military Helmet,Grey,Snake,Robot Glasses,15.72,3.93
ApeGang #5093,Grey Striped T-Shirt,Airpods,Cop,Black,,,10.629999999999999,5.3149999999999995
ApeGang #5091,Lumberjack,,,Brown,Shocked,Hippie Glasses,49.01,16.336666666666666
ApeGang #5087,,,Headphone,Zebra,Bubble Gum,Devil,11.239999999999998,2.8099999999999996
ApeGang #5085,Blue Hoodie,,Rabbit Ears,Brown,,Cyclops,46.16,15.386666666666665
ApeGang #5081,Iron Man,,Hotel Porter,Brown,Covid Mask,,46.97,15.656666666666666
ApeGang #5080,Pirate,,Groom,Brown,,Eye Patch,47.589999999999996,15.863333333333332
ApeGang #5078,,Airpods,Brain,Grey,Beard,,13.33,4.443333333333333
ApeGang #5076,Black Tank Top,,Borsalino,Tiger,Shocked,,10.44,3.48
ApeGang #5075,Nurse,Silver Hoop,,Cream,Nose Ring,,11.63,5.815
ApeGang #5074,Toga,,,White,Shocked,Robot Glasses,9.68,3.2266666666666666
ApeGang #5073,,,Hippie Bandana,Black,Flames,Round Glasses,17.39,4.3475
ApeGang #5072,,Airpods,,Brown,Nose Ring,Hippie Glasses,49.019999999999996,16.34
ApeGang #5067,Hotel Porter,Diamond Stud,,Brown,Smoke Pipe,,45.54,22.77
ApeGang #5066,Lab Coat,,Banana,Cheetah,Drool Rainbow,,7.92,2.64
ApeGang #5065,Magician,,,Brown,Beard,Monocle,48.919999999999995,16.306666666666665
ApeGang #5060,Magician,,,Brown,Smoke Pipe,Scar,49.01,16.336666666666666
ApeGang #5056,Iron Man,Diamond Stud,,Brown,,Black Sunglasses,46.96,23.48
ApeGang #5055,Joker,,,Brown,Mustache,Heart,48.75,16.25
ApeGang #5054,Orange Striped T-Shirt,,,Red Devil,Drool Rainbow,Alien,6.55,2.183333333333333
ApeGang #5053,Mexican,,Flower Crown,Brown,Angry,,47.5,15.833333333333334
ApeGang #5050,Hippie,,,Strong Dark Brown,Grin Gold,Cyclops,15.88,5.293333333333334
ApeGang #5048,Black Suit,,War Bonnet,Cream,,Alien,11.860000000000001,3.9533333333333336
ApeGang #5046,,Airpods,,Brown,Tongue Out,Rainbow Sunglasses,47.35,15.783333333333333
ApeGang #5045,Batman,,,Black,Grillz,Gold Sunglasses,17.17,5.723333333333334
ApeGang #5043,Nurse,,,Brown,Snake,Closed,48.75,16.25
ApeGang #5041,Angel Wings,,Hippie Bandana,Brown,,Laser,45.92,15.306666666666667
ApeGang #5040,Fireman,,,Tiger,Mustache,Albino,9.89,3.296666666666667
ApeGang #5039,Angel Wings,,,Brown,Snake,Devil,47.36,15.786666666666667
ApeGang #5037,,Diamond Stud,,Brown,Yawn,Gold Sunglasses,50.43,16.81
ApeGang #5036,Yellow NBA Jersey,,Headphone,Cheetah,Bubble Gum,,7.74,2.58
ApeGang #5031,,,Horn,Grey,Baby Pacifier,Black Sunglasses,17.880000000000003,4.470000000000001
ApeGang #5030,Lumberjack,,Borsalino,Brown,Angry,,47.620000000000005,15.873333333333335
ApeGang #5025,,,Pirate,Black,Beard,Sad,16.61,4.1525
ApeGang #5022,Angel Wings,Silver Hoop,,Cream,,Closed,11.47,5.735
ApeGang #5020,Winter Coat,,,Zebra,Oh,Monocle,11.07,3.69
ApeGang #5015,Indian,,War Bonnet,White,,Blind,7.199999999999999,2.4
ApeGang #5012,Nurse,Diamond Stud,,Strong Dark Brown,Drool Rainbow,,14.22,7.11
ApeGang #5010,Winter Coat,,Borsalino,Zebra,Flames,,10.32,3.44
ApeGang #5008,Devil Wings,,War Bonnet,Grey,Snake,,13.190000000000001,4.396666666666667
ApeGang #5007,Hotel Porter,,,Grey,Snake,Albino,13.150000000000002,4.383333333333334
ApeGang #5003,Winter Coat,Gold Hoop,,Brown,,Diving Mask,44.01,22.005
ApeGang #5002,Magician,Bluetooth Earpiece,,Cream,,3D Glasses,11.600000000000001,5.800000000000001
ApeGang #4998,Pirate,,Magician,Brown,Flames,,47.97,15.99
ApeGang #4997,Red NBA Jersey,,Headphone,Tiger,Corn,,10.43,3.4766666666666666
ApeGang #4994,,,Stuntman Helmet,Robot,Smoke Pipe,Robot Glasses,7.92,1.98
ApeGang #4993,Batman,,Halo,Grey,Covid Mask,,12.780000000000001,4.260000000000001
ApeGang #4990,Winter Coat,,,Strong Dark Brown,Cigarette,Devil,15.82,5.273333333333333
ApeGang #4989,Fireman,,Rabbit Ears,Brown,,Blind,45.769999999999996,15.256666666666666
ApeGang #4988,,,Military Helmet,Strong Dark Brown,Joint,Round Glasses,19.47,4.8675
ApeGang #4986,Lab Coat,,,White,Cigarette,Heart,10.55,3.516666666666667
ApeGang #4984,Winter Coat,,Cowboy,Black,,Gold Sunglasses,15.23,5.076666666666667
ApeGang #4979,Winter Coat,,Propeller,Alien,,Alien,3.63,1.21
ApeGang #4978,Mexican,,,Brown,Snake,Sad,48.949999999999996,16.316666666666666
ApeGang #4977,Nurse,,Purple Beanie,Brown,Baby Pacifier,,47.39,15.796666666666667
ApeGang #4973,,Diamond Stud,,Robot,Drool Rainbow,Heart,6.91,2.3033333333333332
ApeGang #4968,Red NBA Jersey,,Chef's,Grey,,Alien,11.700000000000001,3.9000000000000004
ApeGang #4966,Banana Shirt,,Joker Hair,Brown,Smoke Pipe,,45.9,15.299999999999999
ApeGang #4962,Groom,Airpods,Iron Man,Cheetah,,,3.09,1.545
ApeGang #4960,Hotel Porter,,Laurel,Brown,,Eye Patch,47.879999999999995,15.959999999999999
ApeGang #4959,Sheriff,,Pirate,Brown,,Heart,47.349999999999994,15.783333333333331
ApeGang #4958,Black Tank Top,Diamond Stud,,Grey,,Diving Mask,9.73,4.865
ApeGang #4955,,,Headphone,Grey,Cigarette,Scar,16.85,4.2125
ApeGang #4953,,,Nurse,Brown,Shocked,Diving Mask,49.019999999999996,12.254999999999999
ApeGang #4946,Joker,,,Brown,Snake,Gold Sunglasses,50.44,16.813333333333333
ApeGang #4942,Black Tank Top,,Nurse,Strong Dark Brown,Tongue Out,,15.96,5.32
ApeGang #4940,Red Hawaiian Shirt,,Brain,Brown,Grin Gold,,47.61,15.87
ApeGang #4939,Batman,Airpods,,Black,,Closed,11.7,5.85
ApeGang #4938,Red NBA Jersey,,Purple Beanie,Cream,Oh,,12.9,4.3
ApeGang #4935,,,Hotel Porter,Tiger,Joker,Devil,10.149999999999999,2.5374999999999996
ApeGang #4927,Cop,,Green Beanie,Strong Dark Brown,Snake,,15.920000000000002,5.3066666666666675
ApeGang #4926,Groom,,War Bonnet,Black,Grin Rainbow,,13.69,4.5633333333333335
ApeGang #4924,Banana Shirt,,Headphone,Brown,Bubble Gum,,47.23,15.743333333333332
ApeGang #4922,Banana Shirt,,Magician,Strong Dark Brown,Grillz,,16.87,5.623333333333334
ApeGang #4919,Banana Shirt,,Fisherman,Black,,3D Glasses,13.81,4.6033333333333335
ApeGang #4915,Batman,,,Tiger,Grin Gold,Hippie Glasses,11.67,3.89
ApeGang #4913,Prison Jumpsuit,,War Bonnet,Brown,,Robot Glasses,46.660000000000004,15.553333333333335
ApeGang #4910,Red Hawaiian Shirt,,Nurse,Cream,,Cyclops,12.120000000000001,4.04
ApeGang #4907,Toga,Bluetooth Earpiece,,Cream,Angry,,11.540000000000001,5.7700000000000005
ApeGang #4906,Orange Striped T-Shirt,,Green Beanie,Brown,,Robot Glasses,46.58,15.526666666666666
ApeGang #4904,,,Cop,Grey,Joint,Crazy,16.81,4.2025
ApeGang #4903,,,Horn,Robot,Smoke Pipe,Gold Sunglasses,10.0,2.5
ApeGang #4901,Military,Airpods,,Brown,Corn,,45.69,22.845
ApeGang #4900,Lumberjack,,Sushi Chef,Brown,,Diving Mask,45.82,15.273333333333333
ApeGang #4895,,,Yellow NBA Headband,Black,Baby Pacifier,Crazy,17.37,4.3425
ApeGang #4894,Blue Hoodie,,Rabbit Ears,Brown,,3D Glasses,47.48,15.826666666666666
ApeGang #4893,Grey Striped T-Shirt,,Propeller,Brown,,Black Sunglasses,48.8,16.266666666666666
ApeGang #4891,White Tank Top,,Bandana,Brown,,Hippie Glasses,47.699999999999996,15.899999999999999
ApeGang #4888,,,Halo,Brown,Baby Pacifier,Robot Glasses,50.019999999999996,12.504999999999999
ApeGang #4886,Orange Striped T-Shirt,,,Grey,Snake,Bruised,14.900000000000002,4.966666666666668
ApeGang #4884,Indian,,Crown,Brown,Nose Ring,,47.5,15.833333333333334
ApeGang #4883,Devil Wings,,Horn,Brown,Angry,,47.349999999999994,15.783333333333331
ApeGang #4882,,Bluetooth Earpiece,Green Beanie,Cream,,Albino,11.810000000000002,3.9366666666666674
ApeGang #4880,,,Red NBA Headband,Brown,Beard,Closed,50.56000000000001,12.640000000000002
ApeGang #4877,,,Headphone,Tiger,Tongue Out,Sad,13.55,3.3875
ApeGang #4876,Winter Coat,,,Cream,Snake,Closed,14.770000000000001,4.923333333333334
ApeGang #4873,Lumberjack,Diamond Stud,,Brown,Baby Pacifier,,45.8,22.9
ApeGang #4870,Orange Striped T-Shirt,,Horn,White,,Hippie Glasses,9.26,3.0866666666666664
ApeGang #4869,Pimp Coat,,Brown Beanie,Brown,,Laser,45.97,15.323333333333332
ApeGang #4861,Mexican,,Viking Helmet,Brown,Joint,,47.55,15.85
ApeGang #4859,,Silver Hoop,,Brown,Baby Pacifier,Crazy,49.26,16.419999999999998
ApeGang #4858,Pirate,,,White,Baby Pacifier,Blind,8.83,2.9433333333333334
ApeGang #4857,,,Viking Helmet,Brown,Smoke Pipe,Gold Sunglasses,52.12,13.03
ApeGang #4856,,,Crown,Brown,Nose Ring,Blind,48.94,12.235
ApeGang #4855,Hotel Porter,,Cowboy,Brown,,Eye Patch,47.629999999999995,15.876666666666665
ApeGang #4853,,Airpods,Pirate,Zebra,Tongue Out,,9.59,3.1966666666666668
ApeGang #4850,Batman,,,Brown,Grin Gold,Scar,48.989999999999995,16.33
ApeGang #4847,Nurse,,Crown,Tiger,,Gold Sunglasses,11.77,3.9233333333333333
ApeGang #4843,,Bluetooth Earpiece,,Rainbow,Tongue Out,Robot Glasses,7.6,2.533333333333333
ApeGang #4837,Indian,,Groom,Cream,Covid Mask,,13.15,4.383333333333334
ApeGang #4836,,,Hotel Porter,Brown,Yawn,Robot,50.019999999999996,12.504999999999999
ApeGang #4835,Banana Shirt,,Borsalino,Brown,,Closed,47.550000000000004,15.850000000000001
ApeGang #4834,,,Purple Beanie,Brown,Grin Rainbow,Albino,48.99000000000001,12.247500000000002
ApeGang #4832,Lumberjack,,,Strong Dark Brown,Baby Pacifier,Heart,17.630000000000003,5.876666666666668
ApeGang #4831,Yellow NBA Jersey,,Sombrero,Brown,Drool Rainbow,,47.54,15.846666666666666
ApeGang #4829,Mexican,,Flower Crown,Brown,Cigarette,,47.64,15.88
ApeGang #4827,Winter Coat,,Cap,Brown,,Sad,47.4,15.799999999999999
ApeGang #4824,Angel Wings,,Halo,Strong Dark Brown,Covid Mask,,15.590000000000002,5.196666666666667
ApeGang #4822,,Gold Hoop,Brain,Grey,Grin Gold,,13.33,4.443333333333333
ApeGang #4820,Red NBA Jersey,,,Brown,Baby Pacifier,Gold Sunglasses,50.51,16.836666666666666
ApeGang #4818,Fireman,,Cowboy,Brown,,Sad,47.489999999999995,15.829999999999998
ApeGang #4816,Hippie,,,Black,Shocked,Sad,15.07,5.023333333333333
