ape_id,Clothes,Ears,Hat,Fur,Mouth,Eyes,Sum Rarity,Mean Rarity
ApeGang #8500,Red Hawaiian Shirt,,Sushi Chef,Cheetah,,,4.75,2.375
ApeGang #8489,,,Purple Beanie,Cream,,Round Glasses,13.52,4.506666666666667
ApeGang #8483,,,Nurse,Brown,Grin Rainbow,,47.54,15.846666666666666
ApeGang #8478,,,Sombrero,Brown,Cigarette,,47.510000000000005,15.836666666666668
ApeGang #8475,Nurse,,Flower Crown,Brown,,,44.41,22.205
ApeGang #8474,Lab Coat,,,Tiger,Beard,,8.26,4.13
ApeGang #8472,,,Rabbit Ears,Brown,Nose Ring,,47.51,15.836666666666666
ApeGang #8469,Orange Striped T-Shirt,,,Brown,,Crazy,45.89,22.945
ApeGang #8468,,,Banana,Zebra,Grin Rainbow,,9.799999999999999,3.266666666666666
ApeGang #8464,,,Halo,Brown,Snake,,47.459999999999994,15.819999999999999
ApeGang #8463,Hotel Porter,,,Black,Cigarette,,11.91,5.955
ApeGang #8461,Orange Hawaiian Shirt ,,,Brown,Snake,,45.73,22.865
ApeGang #8458,,,Crown,Cream,,Eye Patch,13.700000000000001,4.566666666666667
ApeGang #8456,Hippie,,,Zebra,Mustache,,7.83,3.915
ApeGang #8452,Hippie,,Laurel,Brown,,,44.519999999999996,22.259999999999998
ApeGang #8448,Purple Hoodie,,,Strong Dark Brown,,Sad,14.18,7.09
ApeGang #8443,,,Bandana,Black,Angry,,13.629999999999999,4.543333333333333
ApeGang #8438,Pimp Coat,,Magician,Strong Dark Brown,,,13.09,6.545
ApeGang #8436,Black Tank Top,,,Strong Dark Brown,Bubble Gum,,13.760000000000002,6.880000000000001
ApeGang #8431,,,Banana,Brown,Covid Mask,,47.05,15.683333333333332
ApeGang #8428,Hippie,,,Brown,,Hippie Glasses,45.839999999999996,22.919999999999998
ApeGang #8424,Hippie,,,Brown,,Diving Mask,44.01,22.005
ApeGang #8413,Purple Hoodie,,,White,,Black Sunglasses,8.55,4.275
ApeGang #8408,,,Hotel Porter,Brown,,Gold Sunglasses,48.78,16.26
ApeGang #8407,,,,Zebra,Yawn,Monocle,11.5,3.8333333333333335
ApeGang #8388,Black Tank Top,,,Tiger,,Sad,8.39,4.195
ApeGang #8383,,,Crown,Strong Dark Brown,,Round Glasses,16.330000000000002,5.443333333333334
ApeGang #8381,,,Brain,Brown,,Diving Mask,46.099999999999994,15.366666666666665
ApeGang #8370,Nurse,Bluetooth Earpiece,,Tiger,,,5.17,5.17
ApeGang #8354,Hippie,,,Grey,Oh,,11.01,5.505
ApeGang #8348,Banana Shirt,,Bandana,Brown,,,44.29,22.145
ApeGang #8346,Joker,,,Cheetah,Beard,,6.029999999999999,3.0149999999999997
ApeGang #8344,,Silver Hoop,,Strong Dark Brown,Grillz,,14.740000000000002,7.370000000000001
ApeGang #8339,,,Flower Crown,Brown,Joint,,47.66,15.886666666666665
ApeGang #8336,Joker,,Viking Helmet,Rainbow,,,3.8200000000000003,1.9100000000000001
ApeGang #8326,Joker,,,Brown,,Devil,44.06,22.03
ApeGang #8323,,,Yellow NBA Headband,White,Baby Pacifier,,9.25,3.0833333333333335
ApeGang #8321,Blue Hoodie,,Propeller,Brown,,,44.269999999999996,22.134999999999998
ApeGang #8318,Pimp Coat,,,Zombie,Beard,,3.3699999999999997,1.6849999999999998
ApeGang #8316,Hotel Porter,,War Bonnet,Cheetah,,,4.68,2.34
ApeGang #8309,Lumberjack,Silver Hoop,,Brown,,,42.43,42.43
ApeGang #8302,,,Yellow NBA Headband,Cream,Mustache,,13.33,4.443333333333333
ApeGang #8297,Pirate,,,Grey,,Albino,9.850000000000001,4.925000000000001
ApeGang #8292,Purple Hoodie,,,Brown,,3D Glasses,45.58,22.79
ApeGang #8290,,,Crown,Brown,,Alien,45.99,15.33
ApeGang #8287,Sheriff,,,Tiger,Angry,,8.26,4.13
ApeGang #8283,,,Borsalino,Brown,,Diving Mask,46.11,15.37
ApeGang #8280,,,,Strong Dark Brown,Grillz,Scar,18.21,6.07
ApeGang #8279,Grey Striped T-Shirt,,,Tiger,,Black Sunglasses,9.7,4.85
ApeGang #8278,Red NBA Jersey,,Cowboy,Grey,,,9.99,4.995
ApeGang #8270,Banana Shirt,,,Brown,Grillz,,46.21,23.105
ApeGang #8263,,,Sushi Chef,Brown,Grin Rainbow,,47.510000000000005,15.836666666666668
ApeGang #8261,Black Suit,,Headphone,Black,,,10.68,5.34
ApeGang #8257,Pirate,,War Bonnet,Brown,,,44.17,22.085
ApeGang #8251,Mexican,,Rabbit Ears,Cheetah,,,4.84,2.42
ApeGang #8244,Grey Striped T-Shirt,,,Brown,Beard,,45.519999999999996,22.759999999999998
ApeGang #8239,Pirate,,,Strong Dark Brown,,High,12.440000000000001,6.220000000000001
ApeGang #8234,,,Stuntman Helmet,Brown,Nose Ring,,47.58,15.86
ApeGang #8233,Grey Striped T-Shirt,,Cowboy,Tiger,,,7.01,3.505
ApeGang #8228,,,Hotel Porter,Strong Dark Brown,,Scar,16.07,5.3566666666666665
ApeGang #8226,Grey Striped T-Shirt,,,Cheetah,,Diving Mask,4.52,2.26
ApeGang #8224,Red NBA Jersey,,,Brown,Grin Rainbow,,45.7,22.85
ApeGang #8223,Nurse,,,Brown,,Scar,45.9,22.95
ApeGang #8222,Joker,,Sombrero,Zebra,,,6.659999999999999,3.3299999999999996
ApeGang #8213,Pimp Coat,,,Tiger,Mustache,,8.19,4.095
ApeGang #8203,Indian,,Viking Helmet,Cheetah,,,4.8100000000000005,2.4050000000000002
ApeGang #8196,,,Magician,Brown,Shocked,,47.730000000000004,15.910000000000002
ApeGang #8173,Red NBA Jersey,,,Brown,,Heart,45.73,22.865
ApeGang #8159,Lab Coat,,,Cream,Drool Rainbow,,11.71,5.855
ApeGang #8157,,,Sushi Chef,Grey,,Black Sunglasses,14.490000000000002,4.830000000000001
ApeGang #8152,,,,Brown,Flames,Closed,48.86,16.286666666666665
ApeGang #8144,Winter Coat,,,Cream,Nose Ring,,11.63,5.815
ApeGang #8143,,,Headphone,Strong Dark Brown,Covid Mask,,15.860000000000001,5.286666666666667
ApeGang #8139,,,Top Hat,Black,,Laser,12.03,4.01
ApeGang #8131,,,,Brown,Grin Rainbow,Robot Glasses,48.190000000000005,16.063333333333336
ApeGang #8118,,Silver Hoop,,Strong Dark Brown,,Rainbow Sunglasses,12.72,6.36
ApeGang #8114,,,Party,Brown,Joint,,47.48,15.826666666666666
ApeGang #8106,,,Military Helmet,Brown,,Black Sunglasses,48.74,16.246666666666666
ApeGang #8104,,,,Brown,Corn,Black Sunglasses,50.22,16.74
ApeGang #8101,Military,,,Brown,,Heart,45.73,22.865
ApeGang #8099,Mexican,,Brown Beanie,Brown,,,44.3,22.15
ApeGang #8093,,,Hotel Porter,Brown,Shocked,,47.24,15.746666666666668
ApeGang #8091,Winter Coat,,,Black,Smoke Pipe,,11.79,5.895
ApeGang #8089,Blue Hoodie,,,Strong Dark Brown,Angry,,14.05,7.025
ApeGang #8086,Black Tank Top,,,Black,,Crazy,12.14,6.07
ApeGang #8075,,,Brown Beanie,Brown,Snake,,47.599999999999994,15.866666666666665
ApeGang #8073,Yellow NBA Jersey,Gold Hoop,,Brown,,,42.43,42.43
ApeGang #8069,,,Cowboy,Black,,Diving Mask,12.1,4.033333333333333
ApeGang #8066,,,Sombrero,Brown,,Diving Mask,45.86,15.286666666666667
ApeGang #8061,,,,Brown,Cigarette,Crazy,49.12,16.37333333333333
ApeGang #8060,,,Fireman,Brown,Mustache,,46.82,15.606666666666667
ApeGang #8059,,,Military Helmet,Cream,Nose Ring,,13.41,4.47
ApeGang #8050,,,,Brown,Joint,Blind,47.12,15.706666666666665
ApeGang #8046,Lumberjack,,,Tiger,Grin Gold,,8.26,4.13
ApeGang #8026,Magician,,,Strong Dark Brown,,Round Glasses,14.440000000000001,7.220000000000001
ApeGang #8021,,Bluetooth Earpiece,Red NBA Headband,Cream,,,10.47,5.235
ApeGang #8019,,,Brown Beanie,Brown,,3D Glasses,47.449999999999996,15.816666666666665
ApeGang #8018,Pirate,,,Black,Snake,,11.98,5.99
ApeGang #8016,,Airpods,,Tiger,,Cyclops,7.0,3.5
ApeGang #8013,Magician,,,Grey,,Round Glasses,11.629999999999999,5.8149999999999995
ApeGang #8012,Iron Man,,Laurel,Grey,,,10.24,5.12
ApeGang #8010,,,Hotel Porter,Zebra,Cigarette,,9.68,3.2266666666666666
ApeGang #8008,Lumberjack,,,Brown,Beard,,45.519999999999996,22.759999999999998
ApeGang #8007,Hotel Porter,,Joker Hair,Brown,,,42.79,21.395
ApeGang #8006,Orange Striped T-Shirt,,,Brown,Cigarette,,45.66,22.83
ApeGang #7990,,,,Brown,Oh,Bruised,48.74,16.246666666666666
ApeGang #7986,Yellow NBA Jersey,,,Brown,,Heart,45.73,22.865
ApeGang #7985,,,Sushi Chef,Robot,Shocked,,5.33,1.7766666666666666
ApeGang #7981,,,Hippie Bandana,Zebra,,Devil,8.26,2.7533333333333334
ApeGang #7977,Pimp Coat,,Military Helmet,Brown,,,44.21,22.105
ApeGang #7976,,,Viking Helmet,Cheetah,Bubble Gum,,7.610000000000001,2.536666666666667
ApeGang #7975,,,,Zebra,Grin Rainbow,Monocle,11.48,3.8266666666666667
ApeGang #7973,,,,Brown,Beard,Rainbow Sunglasses,47.279999999999994,15.759999999999998
ApeGang #7963,,,,Strong Dark Brown,Covid Mask,Black Sunglasses,18.39,6.13
ApeGang #7962,Black Suit,,Groom,Black,,,10.48,5.24
ApeGang #7961,Prison Jumpsuit,Silver Hoop,,Grey,,,8.15,8.15
ApeGang #7954,,,Borsalino,Brown,,Cyclops,46.36,15.453333333333333
ApeGang #7946,,,,Cheetah,Smoke Pipe,Strabismus,7.54,2.513333333333333
ApeGang #7943,Nurse,,,Tiger,,Scar,8.64,4.32
ApeGang #7940,,,,Black,Tongue Out,Laser,13.51,4.503333333333333
ApeGang #7928,,,Cop,Brown,Grillz,,48.160000000000004,16.053333333333335
ApeGang #7924,,,Nurse,Strong Dark Brown,,Gold Sunglasses,17.51,5.836666666666667
ApeGang #7908,Purple Hoodie,,,Brown,Drool Rainbow,,45.69,22.845
ApeGang #7907,Yellow NBA Jersey,,Party,Grey,,,9.95,4.975
ApeGang #7899,,,,Strong Dark Brown,Nose Ring,Eye Patch,17.5,5.833333333333333
ApeGang #7897,,,,Brown,Flames,Black Sunglasses,50.37,16.79
ApeGang #7896,,Silver Hoop,,Black,,Albino,10.379999999999999,5.1899999999999995
ApeGang #7893,Red Hawaiian Shirt,,,Black,,Bruised,12.129999999999999,6.0649999999999995
ApeGang #7890,Lumberjack,,,Black,Grillz,,12.46,6.23
ApeGang #7877,Red NBA Jersey,,,Brown,,Hippie Glasses,45.839999999999996,22.919999999999998
ApeGang #7871,Red NBA Jersey,,,Brown,Covid Mask,,45.33,22.665
ApeGang #7870,,,Cap,Grey,,Closed,12.92,4.306666666666667
ApeGang #7861,,,,Brown,Oh,Albino,46.99,15.663333333333334
ApeGang #7858,,,,Brown,Snake,3D Glasses,48.879999999999995,16.293333333333333
ApeGang #7857,Groom,,,Tiger,Grin Rainbow,,8.44,4.22
ApeGang #7855,,Diamond Stud,,Tiger,,Robot Glasses,7.66,3.83
ApeGang #7851,,,Nurse,Brown,Joker,,45.98,15.326666666666666
ApeGang #7848,,,,Black,Corn,Hippie Glasses,15.35,5.116666666666666
ApeGang #7846,,,Crown,Brown,,3D Glasses,47.47,15.823333333333332
ApeGang #7842,,,Magician,White,,Monocle,9.55,3.1833333333333336
ApeGang #7840,Pirate,,Propeller,Cream,,,10.290000000000001,5.1450000000000005
ApeGang #7839,Black Tank Top,,Stuntman Helmet,Tiger,,,7.14,3.57
ApeGang #7834,Magician,,,Brown,Shocked,,45.6,22.8
ApeGang #7832,Black Tank Top,,,Tiger,Covid Mask,,8.07,4.035
ApeGang #7829,Hippie,,,Cheetah,Yawn,,6.23,3.115
ApeGang #7820,,,Brown Beanie,Cheetah,Yawn,,8.100000000000001,2.7000000000000006
ApeGang #7815,,,Bandana,Black,,Hippie Glasses,13.95,4.6499999999999995
ApeGang #7806,,,,Brown,Snake,Robot,48.38999999999999,16.13
ApeGang #7796,Fireman,,,Tiger,,Albino,6.87,3.435
ApeGang #7785,,,Crown,Grey,,Hippie Glasses,13.450000000000001,4.483333333333333
ApeGang #7782,,,,Cream,Tongue Out,Round Glasses,15.09,5.03
ApeGang #7776,,,,White,Mustache,Closed,10.059999999999999,3.353333333333333
ApeGang #7775,,Diamond Stud,,Cream,,Closed,11.47,5.735
ApeGang #7774,Orange Striped T-Shirt,,Nurse,Strong Dark Brown,,,12.8,6.4
ApeGang #7772,,,Yellow NBA Headband,Brown,Beard,,47.379999999999995,15.793333333333331
ApeGang #7766,Pirate,,Borsalino,Strong Dark Brown,,,13.06,6.53
ApeGang #7762,Fireman,,,Strong Dark Brown,Grin Gold,,14.05,7.025
ApeGang #7755,Fireman,,Military Helmet,Brown,,,44.21,22.105
ApeGang #7751,Black Tank Top,,Nurse,Brown,,,44.269999999999996,22.134999999999998
ApeGang #7750,Pimp Coat,,,Strong Dark Brown,Grin Gold,,14.05,7.025
ApeGang #7744,,,Green Beanie,Cheetah,,Monocle,8.0,2.6666666666666665
ApeGang #7735,Nurse,Bluetooth Earpiece,,Zebra,,,4.81,4.81
ApeGang #7733,Banana Shirt,,Red NBA Headband,Cream,,,10.47,5.235
ApeGang #7726,Purple Hoodie,,Purple Beanie,Tiger,,,6.76,3.38
ApeGang #7723,,,Party,Strong Dark Brown,Yawn,,16.05,5.3500000000000005
ApeGang #7711,,,Joker Hair,Brown,Baby Pacifier,,46.16,15.386666666666665
ApeGang #7708,Purple Hoodie,,,Brown,Bubble Gum,,45.23,22.615
ApeGang #7705,,,Headphone,Brown,,Robot,47.089999999999996,15.696666666666665
ApeGang #7704,Nurse,,,Strong Dark Brown,Beard,,14.05,7.025
ApeGang #7703,Lab Coat,,Stuntman Helmet,Grey,,,10.120000000000001,5.0600000000000005
ApeGang #7695,Toga,Diamond Stud,,Brown,,,42.43,42.43
ApeGang #7691,,,Cowboy,Grey,,Crazy,13.45,4.483333333333333
ApeGang #7690,Pirate,,,Brown,,Scar,45.9,22.95
ApeGang #7688,White Tank Top,,Nurse,Rainbow,,,3.79,1.895
ApeGang #7687,Yellow NBA Jersey,,,Brown,,Round Glasses,45.91,22.955
ApeGang #7684,Fireman,Gold Hoop,,Black,,,8.68,8.68
ApeGang #7681,,Silver Hoop,,Brown,,Gold Sunglasses,47.14,23.57
ApeGang #7675,Groom,,,Brown,Bubble Gum,,45.23,22.615
ApeGang #7674,,,Stuntman Helmet,Brown,,Scar,47.87,15.956666666666665
ApeGang #7672,,,,Brown,Baby Pacifier,Black Sunglasses,50.33,16.776666666666667
ApeGang #7670,,,Hippie Bandana,Brown,Angry,,47.34,15.780000000000001
ApeGang #7664,Blue Hoodie,,,Brown,,Eye Patch,45.79,22.895
ApeGang #7662,Orange Striped T-Shirt,,Nurse,Tiger,,,7.01,3.505
ApeGang #7649,,,Borsalino,Zebra,,Closed,9.93,3.31
ApeGang #7644,Hotel Porter,,,Strong Dark Brown,Mustache,,13.98,6.99
ApeGang #7638,,,Banana,Cream,Cigarette,,13.400000000000002,4.466666666666668
ApeGang #7633,Cop,,,Brown,Nose Ring,,45.61,22.805
ApeGang #7624,Blue Hoodie,,Flower Crown,Brown,,,44.41,22.205
ApeGang #7622,Nurse,,,White,Drool Rainbow,,7.279999999999999,3.6399999999999997
ApeGang #7618,Red Hawaiian Shirt,,,Cream,,Laser,10.120000000000001,5.0600000000000005
ApeGang #7614,Lumberjack,,,Brown,,Robot Glasses,44.92,22.46
ApeGang #7602,Pirate,,,Cream,,Alien,10.120000000000001,5.0600000000000005
ApeGang #7600,Lab Coat,,,Cheetah,Mustache,,5.96,2.98
ApeGang #7596,Nurse,,,Zebra,Flames,,8.219999999999999,4.109999999999999
ApeGang #7592,,,,Brown,Angry,Cyclops,47.349999999999994,15.783333333333331
ApeGang #7591,,,Hippie Bandana,Tiger,Grin Rainbow,,10.26,3.42
ApeGang #7590,Toga,,,Cream,Yawn,,11.740000000000002,5.870000000000001
ApeGang #7581,Purple Hoodie,Gold Hoop,,Tiger,,,5.17,5.17
ApeGang #7578,Indian,,,Brown,,Rainbow Sunglasses,44.19,22.095
ApeGang #7575,Magician,,,Strong Dark Brown,Bubble Gum,,13.760000000000002,6.880000000000001
ApeGang #7573,Hotel Porter,,,Grey,Yawn,,11.440000000000001,5.720000000000001
ApeGang #7567,,,Flower Crown,Strong Dark Brown,,Monocle,16.340000000000003,5.446666666666668
ApeGang #7564,,Gold Hoop,,Rainbow,Mustache,,4.97,2.485
ApeGang #7563,Toga,,,Brown,,Albino,44.13,22.065
ApeGang #7562,,,Joker Hair,Cream,Nose Ring,,11.99,3.9966666666666666
ApeGang #7558,Yellow NBA Jersey,,,Brown,Yawn,,45.72,22.86
ApeGang #7548,,,Rabbit Ears,Brown,,Cyclops,46.16,15.386666666666665
ApeGang #7547,Red Hawaiian Shirt,,Brown Beanie,Brown,,,44.3,22.15
ApeGang #7538,Red NBA Jersey,,,Brown,Shocked,,45.6,22.8
ApeGang #7537,,,Sushi Chef,Brown,Baby Pacifier,,47.61,15.87
ApeGang #7529,Prison Jumpsuit,,,Brown,Tongue Out,,45.59,22.795
ApeGang #7527,Batman,,,Brown,Smoke Pipe,,45.54,22.77
ApeGang #7523,,,,Cream,Smoke Pipe,Eye Patch,14.92,4.973333333333334
ApeGang #7522,,,Fireman,Brown,,Round Glasses,47.279999999999994,15.759999999999998
ApeGang #7510,Red NBA Jersey,,,Black,Grin Rainbow,,11.95,5.975
ApeGang #7506,Groom,,,Brown,Nose Ring,,45.61,22.805
ApeGang #7501,Military,,Brown Beanie,Zebra,,,6.68,3.34
ApeGang #7500,White Tank Top,,Top Hat,Brown,,,44.11,22.055
ApeGang #7492,,Bluetooth Earpiece,,Zebra,,Closed,7.83,3.915
ApeGang #7488,,,Hotel Porter,Brown,Grillz,,47.85,15.950000000000001
ApeGang #7487,,,Military Helmet,Brown,,Albino,45.910000000000004,15.303333333333335
ApeGang #7483,,,Fisherman,Strong Dark Brown,Yawn,,16.23,5.41
ApeGang #7475,,,Viking Helmet,Strong Dark Brown,,Diving Mask,14.410000000000002,4.803333333333334
ApeGang #7470,Lab Coat,,,Strong Dark Brown,,High,12.440000000000001,6.220000000000001
ApeGang #7468,Joker,,,Brown,,Laser,44.1,22.05
ApeGang #7466,Pirate,,,Cream,,Black Sunglasses,12.98,6.49
ApeGang #7461,Grey Striped T-Shirt,,Headphone,Brown,,,44.43,22.215
ApeGang #7459,,,,Black,Shocked,Gold Sunglasses,16.56,5.52
ApeGang #7458,,,Sombrero,Cheetah,,Crazy,8.25,2.75
ApeGang #7453,Hotel Porter,,Cap,Brown,,,44.18,22.09
ApeGang #7452,Purple Hoodie,,,Brown,,Robot,45.089999999999996,22.544999999999998
ApeGang #7447,Fireman,,,Black,,Laser,10.35,5.175
ApeGang #7444,,,War Bonnet,Strong Dark Brown,Baby Pacifier,,16.07,5.3566666666666665
ApeGang #7438,,,Halo,Tiger,Shocked,,10.07,3.356666666666667
ApeGang #7432,Red NBA Jersey,,,Brown,,Black Sunglasses,46.96,23.48
ApeGang #7426,,,Party,Brown,Snake,,47.529999999999994,15.843333333333332
ApeGang #7424,,,Flower Crown,Brown,,Strabismus,45.9,15.299999999999999
ApeGang #7422,Red Hawaiian Shirt,,Rabbit Ears,Brown,,,44.33,22.165
ApeGang #7420,Grey Striped T-Shirt,,,Cheetah,Cigarette,,6.17,3.085
ApeGang #7411,,,Hippie Bandana,Brown,,Devil,45.88,15.293333333333335
ApeGang #7405,,,Green Beanie,Brown,,Eye Patch,47.449999999999996,15.816666666666665
ApeGang #7403,,,,Strong Dark Brown,Cigarette,Eye Patch,17.55,5.8500000000000005
ApeGang #7400,,,Flower Crown,Brown,Corn,,47.669999999999995,15.889999999999999
ApeGang #7397,,,Hippie Bandana,Grey,Joint,,13.22,4.406666666666667
ApeGang #7394,,,Red NBA Headband,Brown,,Monocle,47.85,15.950000000000001
ApeGang #7391,Black Suit,,Flower Crown,Brown,,,44.41,22.205
ApeGang #7380,,,,Brown,Grin Gold,Black Sunglasses,50.05,16.683333333333334
ApeGang #7371,Red Hawaiian Shirt,,,Strong Dark Brown,,Gold Sunglasses,15.670000000000002,7.835000000000001
ApeGang #7368,Prison Jumpsuit,,,Brown,,Gold Sunglasses,47.14,23.57
ApeGang #7367,,,,Zebra,Yawn,Sad,11.32,3.7733333333333334
ApeGang #7366,,,Laurel,Cream,,Crazy,14.0,4.666666666666667
ApeGang #7363,,,Military Helmet,Black,Drool Rainbow,,13.719999999999999,4.573333333333333
ApeGang #7360,Iron Man,,,Black,Oh,,11.54,5.77
ApeGang #7359,Banana Shirt,,,Brown,Snake,,45.73,22.865
ApeGang #7358,Banana Shirt,,,Tiger,,Closed,8.19,4.095
ApeGang #7357,Black Tank Top,,Crown,Brown,,,44.32,22.16
ApeGang #7350,Red Hawaiian Shirt,,,Strong Dark Brown,,Heart,14.260000000000002,7.130000000000001
ApeGang #7348,Fireman,,,Brown,,Sad,45.65,22.825
ApeGang #7342,,,,Brown,Smoke Pipe,Alien,47.21,15.736666666666666
ApeGang #7337,,,Chef's,Brown,Grin Gold,,47.400000000000006,15.800000000000002
ApeGang #7335,,,,Strong Dark Brown,Joint,Laser,15.88,5.293333333333334
ApeGang #7333,Pirate,,,Black,,Gold Sunglasses,13.39,6.695
ApeGang #7323,,Bluetooth Earpiece,,Brown,,Sad,45.65,22.825
ApeGang #7321,,,Military Helmet,Cream,Grin Gold,,13.32,4.44
ApeGang #7320,Joker,,,White,,Rainbow Sunglasses,5.779999999999999,2.8899999999999997
ApeGang #7319,,,Nurse,Brown,,Hippie Glasses,47.67999999999999,15.89333333333333
ApeGang #7309,Nurse,,Brown Beanie,Grey,,,10.02,5.01
ApeGang #7307,Mexican,Gold Hoop,,Black,,,8.68,8.68
ApeGang #7303,,,Bandana,Black,,Round Glasses,14.02,4.673333333333333
ApeGang #7301,Military,,Sushi Chef,Brown,,,44.24,22.12
ApeGang #7300,,,Cowboy,Tiger,Tongue Out,,10.17,3.39
ApeGang #7299,,,Headphone,Brown,Grillz,,48.21,16.07
ApeGang #7294,Black Suit,,Green Beanie,Zebra,,,6.47,3.235
ApeGang #7291,Red NBA Jersey,,Horn,Brown,,,44.26,22.13
ApeGang #7287,Hippie,,,Cheetah,Joint,,6.1899999999999995,3.0949999999999998
ApeGang #7286,Lumberjack,,,White,Beard,,7.109999999999999,3.5549999999999997
ApeGang #7281,Red NBA Jersey,,,Grey,,Black Sunglasses,12.68,6.34
ApeGang #7280,Yellow NBA Jersey,,Nurse,Grey,,,9.99,4.995
ApeGang #7273,,Airpods,,Brown,,Robot Glasses,44.92,22.46
ApeGang #7271,Military,,,Brown,,Scar,45.9,22.95
ApeGang #7268,,,Hippie Bandana,Brown,,High,45.73,15.243333333333332
ApeGang #7266,White Tank Top,,,Grey,,Eye Patch,11.51,5.755
ApeGang #7256,,,Viking Helmet,Cream,,Devil,11.95,3.983333333333333
ApeGang #7254,Hotel Porter,Airpods,,Strong Dark Brown,,,10.96,10.96
ApeGang #7238,,,Borsalino,Tiger,Covid Mask,,10.17,3.39
ApeGang #7232,,,Headphone,Strong Dark Brown,Snake,,16.26,5.420000000000001
ApeGang #7231,,,Horn,Brown,Grin Gold,,47.349999999999994,15.783333333333331
ApeGang #7224,,,Magician,Strong Dark Brown,,Heart,16.39,5.463333333333334
ApeGang #7218,Magician,,,Brown,,Eye Patch,45.79,22.895
ApeGang #7216,Red NBA Jersey,,,Brown,,Eye Patch,45.79,22.895
ApeGang #7212,,,Laurel,Brown,Mustache,,47.54,15.846666666666666
ApeGang #7211,Blue Hoodie,,Viking Helmet,Brown,,,44.3,22.15
ApeGang #7210,Toga,,,Brown,Angry,,45.519999999999996,22.759999999999998
ApeGang #7197,Batman,Silver Hoop,,Tiger,,,5.17,5.17
ApeGang #7195,,,,Brown,Yawn,3D Glasses,48.87,16.29
ApeGang #7187,Hippie,,Brown Beanie,Cream,,,10.32,5.16
ApeGang #7186,,,Crown,Strong Dark Brown,Grin Gold,,15.940000000000001,5.3133333333333335
ApeGang #7185,,,,Tiger,Drool Rainbow,Bruised,11.879999999999999,3.9599999999999995
ApeGang #7183,Blue Hoodie,,,White,Shocked,,7.1899999999999995,3.5949999999999998
ApeGang #7181,,,,Zebra,Drool Rainbow,Bruised,11.52,3.84
ApeGang #7178,Fireman,,Headphone,Cream,,,10.450000000000001,5.2250000000000005
ApeGang #7175,,,,Brown,Drool Rainbow,Heart,48.989999999999995,16.33
ApeGang #7170,Grey Striped T-Shirt,,Bandana,White,,,5.879999999999999,2.9399999999999995
ApeGang #7169,,,,Brown,Grin Rainbow,Scar,49.17,16.39
ApeGang #7153,Toga,,Pirate,Cream,,,10.07,5.035
ApeGang #7145,Winter Coat,Bluetooth Earpiece,,Grey,,,8.15,8.15
ApeGang #7143,,,Horn,Brown,,Devil,45.89,15.296666666666667
ApeGang #7141,Purple Hoodie,,Joker Hair,Cheetah,,,3.3,1.65
ApeGang #7135,Military,,,Cream,,Albino,10.150000000000002,5.075000000000001
ApeGang #7132,Indian,,,Brown,,Scar,45.9,22.95
ApeGang #7130,Magician,,,Strong Dark Brown,,Heart,14.260000000000002,7.130000000000001
ApeGang #7123,,,Chef's,Grey,,Crazy,13.490000000000002,4.496666666666667
ApeGang #7120,Joker,,,Strong Dark Brown,Flames,,14.370000000000001,7.1850000000000005
ApeGang #7119,,,Sombrero,Brown,Snake,,47.58,15.86
ApeGang #7117,,,Red NBA Headband,Grey,,Sad,13.39,4.463333333333334
ApeGang #7114,,Silver Hoop,,Strong Dark Brown,Grin Gold,,14.05,7.025
ApeGang #7094,Orange Striped T-Shirt,,,Brown,,Sad,45.65,22.825
ApeGang #7089,,,Party,Strong Dark Brown,Corn,,16.020000000000003,5.340000000000001
ApeGang #7085,Lab Coat,,,Strong Dark Brown,,Albino,12.66,6.33
ApeGang #7083,Yellow NBA Jersey,,,Brown,,Gold Sunglasses,47.14,23.57
ApeGang #7080,Banana Shirt,,,Strong Dark Brown,,Gold Sunglasses,15.670000000000002,7.835000000000001
ApeGang #7075,,,,Cheetah,Grin Rainbow,Albino,7.91,2.6366666666666667
ApeGang #7073,Toga,,,Grey,Bubble Gum,,10.950000000000001,5.4750000000000005
ApeGang #7069,Red Hawaiian Shirt,,,Brown,Covid Mask,,45.33,22.665
ApeGang #7066,,,War Bonnet,Cream,,Albino,11.89,3.9633333333333334
ApeGang #7064,,,Nurse,Brown,,Black Sunglasses,48.8,16.266666666666666
ApeGang #7063,Cop,,,Brown,,Bruised,45.88,22.94
ApeGang #7053,,,,Brown,Flames,Blind,47.279999999999994,15.759999999999998
ApeGang #7051,,,Sushi Chef,Zebra,,Monocle,10.02,3.34
ApeGang #7050,,Bluetooth Earpiece,,Strong Dark Brown,Covid Mask,,13.860000000000001,6.930000000000001
ApeGang #7049,Joker,,,Tiger,Drool Rainbow,,8.43,4.215
ApeGang #7047,,,,Tiger,Flames,Gold Sunglasses,13.29,4.43
ApeGang #7044,,,Military Helmet,Brown,,Monocle,47.61,15.87
ApeGang #7041,Lumberjack,Gold Hoop,,Red Devil,,,1.6199999999999999,1.6199999999999999
ApeGang #7036,Orange Striped T-Shirt,,,Brown,,Closed,45.45,22.725
ApeGang #7031,,,Brown Beanie,Brown,Beard,,47.39,15.796666666666667
ApeGang #7023,Hippie,,,Grey,Drool Rainbow,,11.41,5.705
ApeGang #7020,Nurse,Airpods,,Brown,,,42.43,42.43
ApeGang #7019,Indian,,Hotel Porter,Brown,,,44.07,22.035
