,ape_id,canc_event_id,canc_event_time
0,ApeGang #9772,705744272,2021-08-31T11:30:25.118824
0,ApeGang #9772,705743859,2021-08-31T11:30:22.364274
0,ApeGang #3093,705705125,2021-08-31T11:25:32.414573
0,ApeGang #3270,705472325,2021-08-31T10:59:26.007786
0,ApeGang #921,705457281,2021-08-31T10:57:53.659800
0,ApeGang #7980,705421525,2021-08-31T10:53:44.797549
0,ApeGang #8736,705244696,2021-08-31T10:34:39.419098
0,ApeGang #878,705227956,2021-08-31T10:32:45.312857
0,ApeGang #878,705224421,2021-08-31T10:32:20.689160
0,ApeGang #3877,705193474,2021-08-31T10:28:52.970902
0,ApeGang #585,705089113,2021-08-31T10:17:42.636334
0,ApeGang #7163,704843821,2021-08-31T09:52:01.911289
0,ApeGang #815,704673812,2021-08-31T09:21:52.094540
0,ApeGang #3382,704673849,2021-08-31T09:21:52.435408
0,ApeGang #3872,704656570,2021-08-31T09:18:21.087282
0,ApeGang #2400,704253455,2021-08-31T08:15:49.308135
0,ApeGang #1644,704224495,2021-08-31T08:11:11.161390
0,ApeGang #4100,704224397,2021-08-31T08:11:10.228959
0,ApeGang #7110,704085522,2021-08-31T07:48:27.917691
0,ApeGang #3820,704087989,2021-08-31T07:49:01.004004
0,ApeGang #1093,704025255,2021-08-31T07:36:55.946655
0,ApeGang #8889,703969969,2021-08-31T07:28:09.407938
0,ApeGang #1226,703896824,2021-08-31T07:16:45.648222
0,ApeGang #1226,703894982,2021-08-31T07:16:28.783065
0,ApeGang #1226,703890736,2021-08-31T07:15:49.350043
0,ApeGang #1226,703890713,2021-08-31T07:15:49.138258
0,ApeGang #1226,703890738,2021-08-31T07:15:49.359803
0,ApeGang #3608,703750260,2021-08-31T06:50:26.012133
0,ApeGang #2,703692489,2021-08-31T06:39:34.491855
0,ApeGang #6471,703659474,2021-08-31T06:33:52.401975
0,ApeGang #155,703633202,2021-08-31T06:28:16.195001
0,ApeGang #155,703633228,2021-08-31T06:28:16.419967
0,ApeGang #4138,703626207,2021-08-31T06:27:07.055920
0,ApeGang #2919,703626218,2021-08-31T06:27:07.112012
0,ApeGang #1615,703626209,2021-08-31T06:27:07.067499
0,ApeGang #1615,703626241,2021-08-31T06:27:07.288412
0,ApeGang #4138,703610507,2021-08-31T06:24:24.663518
0,ApeGang #9055,703610505,2021-08-31T06:24:24.649666
0,ApeGang #4772,703610537,2021-08-31T06:24:24.992276
0,ApeGang #9853,703602116,2021-08-31T06:23:02.294560
0,ApeGang #9853,703602080,2021-08-31T06:23:01.991080
0,ApeGang #9382,703458889,2021-08-31T05:58:15.143157
0,ApeGang #9642,703453656,2021-08-31T05:57:21.657102
0,ApeGang #9642,703452991,2021-08-31T05:57:15.740109
0,ApeGang #6518,703231513,2021-08-31T05:21:45.364121
0,ApeGang #4832,703197711,2021-08-31T05:16:15.282108
0,ApeGang #2881,703185624,2021-08-31T05:14:17.815707
0,ApeGang #2881,703183653,2021-08-31T05:13:51.863547
0,ApeGang #8456,703178586,2021-08-31T05:12:45.216833
0,ApeGang #4403,703145500,2021-08-31T05:07:34.191809
0,ApeGang #9774,703131747,2021-08-31T05:05:21.601622
0,ApeGang #8211,703123809,2021-08-31T05:04:06.129363
0,ApeGang #196,703115727,2021-08-31T05:02:42.548285
0,ApeGang #1836,703078235,2021-08-31T04:56:38.097951
0,ApeGang #7141,703009792,2021-08-31T04:45:18.701735
0,ApeGang #6621,702995021,2021-08-31T04:42:49.751292
0,ApeGang #9634,702993513,2021-08-31T04:42:36.397698
0,ApeGang #3411,702993489,2021-08-31T04:42:36.176777
0,ApeGang #1458,702993144,2021-08-31T04:42:33.525177
0,ApeGang #3273,702979945,2021-08-31T04:40:32.096722
0,ApeGang #101,702980006,2021-08-31T04:40:32.579894
0,ApeGang #3797,702977850,2021-08-31T04:40:11.471064
0,ApeGang #9434,702972438,2021-08-31T04:39:10.202966
0,ApeGang #346,702911579,2021-08-31T04:29:13.599271
0,ApeGang #3696,702825374,2021-08-31T04:15:02.048685
0,ApeGang #6642,702971478,2021-08-31T04:39:02.313310
0,ApeGang #4534,702803800,2021-08-31T04:11:50.157387
0,ApeGang #5539,702752515,2021-08-31T04:02:57.834061
0,ApeGang #5539,702752537,2021-08-31T04:02:58.004647
0,ApeGang #147,702639222,2021-08-31T03:44:05.407200
0,ApeGang #7527,702579094,2021-08-31T03:34:17.173513
0,ApeGang #7163,702566236,2021-08-31T03:32:21.816118
0,ApeGang #4832,702550294,2021-08-31T03:29:36.586696
0,ApeGang #308,702423929,2021-08-31T03:09:44.997927
0,ApeGang #1287,702365235,2021-08-31T03:00:56.875863
0,ApeGang #8267,702350254,2021-08-31T02:58:36.555581
0,ApeGang #4226,702345150,2021-08-31T02:57:51.092481
0,ApeGang #1727,702305963,2021-08-31T02:51:41.188785
0,ApeGang #5053,702261271,2021-08-31T02:44:51.023567
0,ApeGang #5079,702235513,2021-08-31T02:39:07.307922
0,ApeGang #8311,702212291,2021-08-31T02:34:14.768443
0,ApeGang #699,702194762,2021-08-31T02:30:47.042052
0,ApeGang #699,702191754,2021-08-31T02:30:11.482449
0,ApeGang #1300,702191678,2021-08-31T02:30:10.650895
0,ApeGang #699,702191644,2021-08-31T02:30:10.360441
0,ApeGang #3476,702173034,2021-08-31T02:26:21.770518
0,ApeGang #9286,702098295,2021-08-31T02:15:27.780459
0,ApeGang #3954,701958606,2021-08-31T01:55:30.546790
0,ApeGang #7331,701935354,2021-08-31T01:51:58.673877
0,ApeGang #6699,701934573,2021-08-31T01:51:48.329053
0,ApeGang #3795,701921770,2021-08-31T01:49:48.526808
0,ApeGang #4128,701917575,2021-08-31T01:49:11.489104
0,ApeGang #1301,701905136,2021-08-31T01:46:52.385426
0,ApeGang #8602,701901680,2021-08-31T01:46:04.082667
0,ApeGang #7762,701891161,2021-08-31T01:43:53.671425
0,ApeGang #5314,701876268,2021-08-31T01:41:01.755179
0,ApeGang #2865,701864054,2021-08-31T01:38:40.303943
0,ApeGang #6012,701861368,2021-08-31T01:38:13.052333
0,ApeGang #3787,701806356,2021-08-31T01:28:37.983690
0,ApeGang #1178,701800503,2021-08-31T01:27:52.311348
0,ApeGang #5856,701798586,2021-08-31T01:27:36.671886
0,ApeGang #9543,701795514,2021-08-31T01:27:10.215451
0,ApeGang #3787,701795571,2021-08-31T01:27:10.740325
0,ApeGang #9543,701785575,2021-08-31T01:25:44.405729
0,ApeGang #3561,701779402,2021-08-31T01:24:48.560896
0,ApeGang #8911,701776950,2021-08-31T01:24:21.658537
0,ApeGang #9882,701768995,2021-08-31T01:23:14.218820
0,ApeGang #7065,701766307,2021-08-31T01:22:46.889699
0,ApeGang #7065,701761784,2021-08-31T01:22:10.478981
0,ApeGang #7065,701761759,2021-08-31T01:22:10.318860
0,ApeGang #7226,701724645,2021-08-31T01:17:07.337207
0,ApeGang #4772,701716482,2021-08-31T01:16:02.957165
0,ApeGang #3685,701702330,2021-08-31T01:14:09.449473
0,ApeGang #9543,701701518,2021-08-31T01:14:03.226663
0,ApeGang #9543,701701525,2021-08-31T01:14:03.261000
0,ApeGang #2726,701695478,2021-08-31T01:13:04.962972
0,ApeGang #2444,701672477,2021-08-31T01:10:18.255475
0,ApeGang #8846,701650774,2021-08-31T01:07:51.726814
0,ApeGang #5328,701631061,2021-08-31T01:04:41.603520
0,ApeGang #7403,701623100,2021-08-31T01:03:27.705504
0,ApeGang #914,701619266,2021-08-31T01:02:48.800872
0,ApeGang #5328,701617822,2021-08-31T01:02:35.244224
0,ApeGang #3065,701617942,2021-08-31T01:02:36.321156
0,ApeGang #7078,701614563,2021-08-31T01:02:01.802307
0,ApeGang #7078,701614553,2021-08-31T01:02:01.654015
0,ApeGang #7403,701611348,2021-08-31T01:01:28.886087
0,ApeGang #9385,701602968,2021-08-31T01:00:06.579286
0,ApeGang #6100,701588627,2021-08-31T00:58:12.429213
0,ApeGang #9816,701563017,2021-08-31T00:54:53.024571
0,ApeGang #1615,701547240,2021-08-31T00:52:44.572700
0,ApeGang #1497,701531052,2021-08-31T00:50:40.986039
0,ApeGang #1918,701526627,2021-08-31T00:50:10.322622
0,ApeGang #3724,701500399,2021-08-31T00:46:51.956358
0,ApeGang #964,701499719,2021-08-31T00:46:46.068625
0,ApeGang #6910,701498348,2021-08-31T00:46:33.361509
0,ApeGang #881,701488830,2021-08-31T00:45:21.485780
0,ApeGang #3808,701486334,2021-08-31T00:45:03.238702
0,ApeGang #2187,701486322,2021-08-31T00:45:03.175160
0,ApeGang #400,701482469,2021-08-31T00:44:33.128369
0,ApeGang #1853,701471252,2021-08-31T00:43:12.378821
0,ApeGang #9687,701471261,2021-08-31T00:43:12.418446
0,ApeGang #7468,701463830,2021-08-31T00:42:17.310458
0,ApeGang #8632,701465408,2021-08-31T00:42:27.733215
0,ApeGang #7468,701464659,2021-08-31T00:42:22.486227
0,ApeGang #9089,701457939,2021-08-31T00:41:27.031594
0,ApeGang #9089,701457673,2021-08-31T00:41:24.506877
0,ApeGang #2740,701456881,2021-08-31T00:41:15.756466
0,ApeGang #9650,701437130,2021-08-31T00:38:40.631195
0,ApeGang #6197,701436326,2021-08-31T00:38:34.690547
0,ApeGang #8425,701420675,2021-08-31T00:36:13.942424
0,ApeGang #4556,701411955,2021-08-31T00:35:09.071463
0,ApeGang #3505,701400255,2021-08-31T00:33:41.631973
0,ApeGang #6910,701383042,2021-08-31T00:31:00.507600
0,ApeGang #5002,701381586,2021-08-31T00:30:41.794384
0,ApeGang #28,701381322,2021-08-31T00:30:39.233855
0,ApeGang #3884,701373511,2021-08-31T00:29:03.296435
0,ApeGang #2817,701371588,2021-08-31T00:28:46.214596
0,ApeGang #233,701371746,2021-08-31T00:28:47.234962
0,ApeGang #6632,701364201,2021-08-31T00:27:44.093926
0,ApeGang #6632,701364225,2021-08-31T00:27:44.279993
0,ApeGang #3364,701361441,2021-08-31T00:27:19.167943
0,ApeGang #3364,701361041,2021-08-31T00:27:15.959524
0,ApeGang #3364,701360968,2021-08-31T00:27:15.289419
0,ApeGang #9805,701359427,2021-08-31T00:27:00.679881
0,ApeGang #9805,701359390,2021-08-31T00:27:00.447306
0,ApeGang #4847,701347973,2021-08-31T00:25:20.831870
0,ApeGang #4847,701348015,2021-08-31T00:25:21.010918
0,ApeGang #1015,701341551,2021-08-31T00:24:17.537797
0,ApeGang #9743,701312329,2021-08-31T00:20:09.670274
0,ApeGang #3002,701307856,2021-08-31T00:19:29.573102
0,ApeGang #7418,701301720,2021-08-31T00:18:43.030394
0,ApeGang #5002,701301925,2021-08-31T00:18:44.439647
0,ApeGang #5002,701287127,2021-08-31T00:16:33.742589
0,ApeGang #3033,701281014,2021-08-31T00:15:35.159029
0,ApeGang #3169,701275430,2021-08-31T00:14:48.833394
0,ApeGang #945,701273020,2021-08-31T00:14:28.915061
0,ApeGang #945,701273051,2021-08-31T00:14:29.082766
0,ApeGang #945,701273119,2021-08-31T00:14:29.577896
0,ApeGang #945,701272962,2021-08-31T00:14:28.363909
0,ApeGang #945,701272895,2021-08-31T00:14:27.855094
0,ApeGang #945,701273162,2021-08-31T00:14:29.859809
0,ApeGang #8933,701256514,2021-08-31T00:12:16.602569
0,ApeGang #3002,701246291,2021-08-31T00:10:50.733003
0,ApeGang #5807,701240661,2021-08-31T00:09:54.218763
0,ApeGang #4031,701236533,2021-08-31T00:09:23.934126
0,ApeGang #2101,701204742,2021-08-31T00:03:58.707345
0,ApeGang #8947,701173483,2021-08-30T23:58:31.583400
0,ApeGang #3619,701164871,2021-08-30T23:56:59.864378
0,ApeGang #813,701157927,2021-08-30T23:55:47.861869
0,ApeGang #867,701128521,2021-08-30T23:50:50.129028
0,ApeGang #867,701122656,2021-08-30T23:50:04.113744
0,ApeGang #867,701122502,2021-08-30T23:50:02.971172
0,ApeGang #867,701122449,2021-08-30T23:50:02.687030
0,ApeGang #1313,701109276,2021-08-30T23:48:11.298037
0,ApeGang #9157,700948432,2021-08-30T23:26:05.184741
0,ApeGang #2129,700931476,2021-08-30T23:23:48.737329
0,ApeGang #2129,700930120,2021-08-30T23:23:37.965313
0,ApeGang #7307,700895360,2021-08-30T23:18:57.019807
0,ApeGang #8382,700830305,2021-08-30T23:10:00.155656
0,ApeGang #1335,700815010,2021-08-30T23:07:45.023660
0,ApeGang #9969,700808553,2021-08-30T23:06:50.528713
0,ApeGang #101,700805417,2021-08-30T23:06:24.512004
0,ApeGang #6237,700803797,2021-08-30T23:06:11.161373
0,ApeGang #1828,700803722,2021-08-30T23:06:10.677603
0,ApeGang #2096,700793481,2021-08-30T23:04:37.172365
0,ApeGang #2282,700753297,2021-08-30T22:58:34.983672
0,ApeGang #443,700723712,2021-08-30T22:53:28.964390
0,ApeGang #443,700722142,2021-08-30T22:53:10.423045
0,ApeGang #3619,700707521,2021-08-30T22:50:04.455942
0,ApeGang #535,700687934,2021-08-30T22:46:11.685571
0,ApeGang #5999,700660250,2021-08-30T22:40:24.674574
0,ApeGang #6628,700655808,2021-08-30T22:39:27.088951
0,ApeGang #1938,700654168,2021-08-30T22:39:08.174698
0,ApeGang #8928,700641525,2021-08-30T22:36:49.881100
0,ApeGang #3619,700624190,2021-08-30T22:33:36.884863
0,ApeGang #8714,700607412,2021-08-30T22:30:33.720359
0,ApeGang #4994,700535352,2021-08-30T22:19:13.612909
0,ApeGang #352,700528219,2021-08-30T22:17:56.947893
0,ApeGang #6482,700481453,2021-08-30T22:09:35.787014
0,ApeGang #2035,700449908,2021-08-30T22:03:25.280871
0,ApeGang #1409,700427633,2021-08-30T21:58:32.718530
0,ApeGang #756,700415607,2021-08-30T21:56:02.860212
0,ApeGang #1461,700396620,2021-08-30T21:52:24.179389
0,ApeGang #3664,700390696,2021-08-30T21:51:12.853921
0,ApeGang #1691,700380102,2021-08-30T21:49:17.067056
0,ApeGang #3060,700379510,2021-08-30T21:49:11.720665
0,ApeGang #8205,700358465,2021-08-30T21:45:45.042859
0,ApeGang #9037,700358720,2021-08-30T21:45:46.631997
0,ApeGang #971,700355612,2021-08-30T21:45:25.267159
0,ApeGang #353,700347987,2021-08-30T21:44:28.518377
0,ApeGang #8290,700338311,2021-08-30T21:43:19.784419
0,ApeGang #7148,700337888,2021-08-30T21:43:17.073231
0,ApeGang #4871,700324855,2021-08-30T21:41:44.247093
0,ApeGang #1670,700314227,2021-08-30T21:40:10.365153
0,ApeGang #317,700296008,2021-08-30T21:37:23.629887
0,ApeGang #7399,700293725,2021-08-30T21:37:02.995678
0,ApeGang #3423,700279482,2021-08-30T21:35:15.857098
0,ApeGang #3641,700263832,2021-08-30T21:32:59.855593
0,ApeGang #9635,700245244,2021-08-30T21:30:19.057688
0,ApeGang #2942,700228264,2021-08-30T21:27:54.997456
0,ApeGang #9249,700227462,2021-08-30T21:27:47.228494
0,ApeGang #6929,700144588,2021-08-30T21:14:40.124405
0,ApeGang #7323,700129001,2021-08-30T21:12:02.681861
0,ApeGang #2034,700124155,2021-08-30T21:11:19.509460
0,ApeGang #7323,700118071,2021-08-30T21:10:15.073360
0,ApeGang #7323,700118109,2021-08-30T21:10:15.371669
0,ApeGang #2034,700112225,2021-08-30T21:08:59.212508
0,ApeGang #2034,700112358,2021-08-30T21:09:00.445031
0,ApeGang #7242,700101032,2021-08-30T21:06:58.681838
0,ApeGang #7242,700081067,2021-08-30T21:03:57.369600
0,ApeGang #7756,700047439,2021-08-30T20:58:23.089288
0,ApeGang #5754,700045668,2021-08-30T20:58:01.128957
0,ApeGang #758,699968620,2021-08-30T20:44:29.860306
0,ApeGang #9297,699965928,2021-08-30T20:44:02.476633
0,ApeGang #1691,699947914,2021-08-30T20:41:27.353133
0,ApeGang #2734,699878075,2021-08-30T20:31:36.625696
0,ApeGang #2734,699827126,2021-08-30T20:23:52.373979
0,ApeGang #2734,699816572,2021-08-30T20:21:59.761995
0,ApeGang #3847,699647827,2021-08-30T19:53:29.536435
0,ApeGang #2060,699646218,2021-08-30T19:53:09.851474
0,ApeGang #9664,699646271,2021-08-30T19:53:10.277589
0,ApeGang #4413,699646338,2021-08-30T19:53:10.937730
0,ApeGang #2118,699643977,2021-08-30T19:52:43.473429
0,ApeGang #2023,699644279,2021-08-30T19:52:46.329045
0,ApeGang #7147,699786930,2021-08-30T20:15:59.784121
0,ApeGang #2094,699634747,2021-08-30T19:50:57.559402
0,ApeGang #8978,699634327,2021-08-30T19:50:54.589161
0,ApeGang #6083,699606105,2021-08-30T19:46:22.189463
0,ApeGang #8632,699510516,2021-08-30T19:32:01.349928
0,ApeGang #8632,699469044,2021-08-30T19:26:10.994069
0,ApeGang #7608,699438603,2021-08-30T19:22:00.533612
0,ApeGang #8632,699422894,2021-08-30T19:19:26.479566
0,ApeGang #3267,699423054,2021-08-30T19:19:27.962175
0,ApeGang #6823,699407417,2021-08-30T19:16:37.916904
0,ApeGang #7399,699374038,2021-08-30T19:11:41.911093
0,ApeGang #7399,699374069,2021-08-30T19:11:42.162282
0,ApeGang #7399,699374077,2021-08-30T19:11:42.208528
0,ApeGang #5933,699370489,2021-08-30T19:11:18.476058
0,ApeGang #1986,699350555,2021-08-30T19:09:07.097744
0,ApeGang #9007,699350720,2021-08-30T19:09:08.218912
0,ApeGang #1986,699348262,2021-08-30T19:08:53.810887
0,ApeGang #8210,699226564,2021-08-30T18:54:25.723421
0,ApeGang #8210,699226805,2021-08-30T18:54:27.200857
0,ApeGang #3389,699196654,2021-08-30T18:50:42.992126
0,ApeGang #3389,699192400,2021-08-30T18:50:12.846471
0,ApeGang #3389,699188101,2021-08-30T18:49:36.702946
0,ApeGang #3389,699187916,2021-08-30T18:49:35.027867
0,ApeGang #3389,699176046,2021-08-30T18:48:04.077974
0,ApeGang #7236,699149559,2021-08-30T18:44:10.434412
0,ApeGang #9650,699030826,2021-08-30T18:28:27.694969
0,ApeGang #9650,699030848,2021-08-30T18:28:27.846975
0,ApeGang #9650,699022066,2021-08-30T18:27:18.707514
0,ApeGang #3749,699028120,2021-08-30T18:28:07.007418
0,ApeGang #3749,698998538,2021-08-30T18:23:59.648005
0,ApeGang #7653,698988786,2021-08-30T18:22:29.316735
0,ApeGang #5693,698930773,2021-08-30T18:14:29.917185
0,ApeGang #8848,698915123,2021-08-30T18:12:29.755668
0,ApeGang #8176,698839878,2021-08-30T18:02:35.349990
0,ApeGang #7971,698802258,2021-08-30T17:50:44.848927
0,ApeGang #1056,698786333,2021-08-30T17:48:54.676357
0,ApeGang #4916,698779353,2021-08-30T17:48:15.506518
0,ApeGang #6587,698768434,2021-08-30T17:46:59.402238
0,ApeGang #4758,698754356,2021-08-30T17:45:37.558051
0,ApeGang #6943,698754735,2021-08-30T17:45:39.756628
0,ApeGang #4279,698617648,2021-08-30T17:25:35.182587
0,ApeGang #1558,698602896,2021-08-30T17:23:27.987320
0,ApeGang #7987,698592778,2021-08-30T17:21:45.935945
0,ApeGang #7987,698592636,2021-08-30T17:21:44.414168
0,ApeGang #1135,698587202,2021-08-30T17:20:33.749955
0,ApeGang #8825,698531760,2021-08-30T17:11:32.628863
0,ApeGang #5416,698514044,2021-08-30T17:09:02.163335
0,ApeGang #4774,698480970,2021-08-30T17:05:19.309567
0,ApeGang #3356,698456619,2021-08-30T17:03:11.027505
0,ApeGang #6965,698446042,2021-08-30T17:01:45.061825
0,ApeGang #6965,698445931,2021-08-30T17:01:44.141236
0,ApeGang #8866,698385995,2021-08-30T16:52:05.501948
0,ApeGang #7869,698342434,2021-08-30T16:45:40.635330
0,ApeGang #7869,698282975,2021-08-30T16:37:24.898324
0,ApeGang #28,698281002,2021-08-30T16:37:08.172287
0,ApeGang #9349,698218546,2021-08-30T16:28:28.406770
0,ApeGang #6147,698200385,2021-08-30T16:26:02.267157
0,ApeGang #2863,698179576,2021-08-30T16:23:42.463327
0,ApeGang #585,698167531,2021-08-30T16:22:19.936028
0,ApeGang #585,698167481,2021-08-30T16:22:19.572624
0,ApeGang #5269,698124351,2021-08-30T16:17:12.461992
0,ApeGang #4681,698119567,2021-08-30T16:16:41.629991
0,ApeGang #2483,698051334,2021-08-30T16:07:13.149970
0,ApeGang #8940,698008757,2021-08-30T16:00:23.219401
0,ApeGang #2326,697995106,2021-08-30T15:57:05.405664
0,ApeGang #2326,697995101,2021-08-30T15:57:05.358295
0,ApeGang #5169,697992056,2021-08-30T15:56:23.485586
0,ApeGang #9687,697978871,2021-08-30T15:54:46.708051
0,ApeGang #9687,697965958,2021-08-30T15:52:50.074483
0,ApeGang #3587,697965291,2021-08-30T15:52:45.035752
0,ApeGang #3587,697965211,2021-08-30T15:52:44.566094
0,ApeGang #3587,697958635,2021-08-30T15:51:28.141806
0,ApeGang #3619,697914279,2021-08-30T15:42:58.366108
0,ApeGang #4067,697847426,2021-08-30T15:31:46.788406
0,ApeGang #5564,697825094,2021-08-30T15:28:57.403560
0,ApeGang #5564,697825172,2021-08-30T15:28:57.745906
0,ApeGang #1103,697817718,2021-08-30T15:28:13.605469
0,ApeGang #9332,697816733,2021-08-30T15:28:02.440092
0,ApeGang #1103,697808289,2021-08-30T15:26:29.737320
0,ApeGang #9116,697806243,2021-08-30T15:26:09.282100
0,ApeGang #9116,697799322,2021-08-30T15:24:23.913614
0,ApeGang #8213,697770111,2021-08-30T15:19:17.052533
0,ApeGang #3223,697746329,2021-08-30T15:14:39.703144
0,ApeGang #4384,697746453,2021-08-30T15:14:40.512630
0,ApeGang #7612,697729060,2021-08-30T15:12:37.338200
0,ApeGang #5597,697695147,2021-08-30T15:07:21.529095
0,ApeGang #5597,697695157,2021-08-30T15:07:21.629417
0,ApeGang #6499,697668458,2021-08-30T15:03:26.329208
0,ApeGang #1103,697660266,2021-08-30T15:01:42.066665
0,ApeGang #8083,697654944,2021-08-30T15:01:05.683685
0,ApeGang #69,697632949,2021-08-30T14:57:58.322416
0,ApeGang #2134,697624870,2021-08-30T14:56:53.404841
0,ApeGang #1439,697610840,2021-08-30T14:54:32.325408
0,ApeGang #8068,697600855,2021-08-30T14:53:07.412017
0,ApeGang #7066,697599807,2021-08-30T14:52:59.508258
0,ApeGang #5987,697560861,2021-08-30T14:47:03.059485
0,ApeGang #5987,697560831,2021-08-30T14:47:02.879276
0,ApeGang #5987,697560816,2021-08-30T14:47:02.781979
0,ApeGang #5987,697559602,2021-08-30T14:46:50.169888
0,ApeGang #5987,697558366,2021-08-30T14:46:33.543780
0,ApeGang #5987,697556293,2021-08-30T14:46:07.182318
0,ApeGang #4403,697551869,2021-08-30T14:45:09.202883
0,ApeGang #563,697469835,2021-08-30T14:34:00.161345
0,ApeGang #7247,697389675,2021-08-30T14:20:53.066976
0,ApeGang #9805,697382245,2021-08-30T14:19:00.463835
0,ApeGang #9075,697364975,2021-08-30T14:15:55.089670
0,ApeGang #3136,697362623,2021-08-30T14:15:37.156582
0,ApeGang #9075,697356334,2021-08-30T14:14:41.055991
0,ApeGang #4437,697355295,2021-08-30T14:14:28.211586
0,ApeGang #7380,697351131,2021-08-30T14:13:33.630869
0,ApeGang #7380,697341820,2021-08-30T14:11:39.751391
0,ApeGang #9075,697336681,2021-08-30T14:10:36.689956
0,ApeGang #1837,697324570,2021-08-30T14:08:41.461567
0,ApeGang #6877,697319784,2021-08-30T14:07:53.247457
0,ApeGang #6877,697315051,2021-08-30T14:06:52.309936
0,ApeGang #4507,697314626,2021-08-30T14:06:46.399278
0,ApeGang #6416,697288602,2021-08-30T14:02:49.157141
0,ApeGang #5433,697259870,2021-08-30T13:58:00.150051
0,ApeGang #6300,697249995,2021-08-30T13:56:29.121212
0,ApeGang #6300,697249999,2021-08-30T13:56:29.150179
0,ApeGang #5433,697247811,2021-08-30T13:55:59.295849
0,ApeGang #7576,697241089,2021-08-30T13:54:45.486460
0,ApeGang #7576,697241010,2021-08-30T13:54:44.896669
0,ApeGang #8263,697189049,2021-08-30T13:45:54.007857
0,ApeGang #811,697176611,2021-08-30T13:43:52.820056
0,ApeGang #4353,697172186,2021-08-30T13:43:11.034206
0,ApeGang #9739,697154488,2021-08-30T13:40:45.082703
0,ApeGang #3275,697154459,2021-08-30T13:40:44.744854
0,ApeGang #242,697075430,2021-08-30T13:30:02.531285
0,ApeGang #4582,697038211,2021-08-30T13:25:12.182201
0,ApeGang #2236,697038224,2021-08-30T13:25:12.271903
0,ApeGang #4943,696947290,2021-08-30T13:12:34.984960
0,ApeGang #2738,696935355,2021-08-30T13:10:52.772040
0,ApeGang #2738,696923384,2021-08-30T13:09:10.119925
0,ApeGang #678,696923489,2021-08-30T13:09:10.857519
0,ApeGang #7999,696906655,2021-08-30T13:07:07.313231
0,ApeGang #662,696901291,2021-08-30T13:06:26.560129
0,ApeGang #9854,696897228,2021-08-30T13:05:59.834432
0,ApeGang #4279,696897359,2021-08-30T13:06:00.451445
0,ApeGang #1313,696862527,2021-08-30T13:00:58.314034
0,ApeGang #2738,696845426,2021-08-30T12:58:31.993584
0,ApeGang #4943,696834590,2021-08-30T12:56:58.226337
0,ApeGang #6176,696816194,2021-08-30T12:54:51.763247
0,ApeGang #3529,696780537,2021-08-30T12:50:10.223419
0,ApeGang #9129,696720841,2021-08-30T12:41:52.810051
0,ApeGang #4510,696690489,2021-08-30T12:38:20.320817
0,ApeGang #7764,696689523,2021-08-30T12:38:14.184432
0,ApeGang #6016,696677938,2021-08-30T12:36:53.602896
0,ApeGang #3543,696669295,2021-08-30T12:35:52.188198
0,ApeGang #8947,696669353,2021-08-30T12:35:52.529815
0,ApeGang #8947,696669320,2021-08-30T12:35:52.307068
0,ApeGang #7764,696669164,2021-08-30T12:35:51.213569
0,ApeGang #3543,696667036,2021-08-30T12:35:34.724437
0,ApeGang #2885,696577226,2021-08-30T12:20:34.060747
0,ApeGang #6919,696563785,2021-08-30T12:19:10.935999
0,ApeGang #6515,696564011,2021-08-30T12:19:12.308426
0,ApeGang #1038,696561355,2021-08-30T12:18:56.643704
0,ApeGang #4647,696534644,2021-08-30T12:16:11.569542
0,ApeGang #1918,696532500,2021-08-30T12:15:57.955584
0,ApeGang #3155,696393870,2021-08-30T12:00:08.474665
0,ApeGang #9142,696378221,2021-08-30T11:58:26.576842
0,ApeGang #9142,696369767,2021-08-30T11:57:34.084832
0,ApeGang #7795,696345680,2021-08-30T11:54:25.321238
0,ApeGang #9836,696333872,2021-08-30T11:53:05.092303
0,ApeGang #9836,696333879,2021-08-30T11:53:05.136380
0,ApeGang #9836,696333868,2021-08-30T11:53:05.070328
0,ApeGang #9836,696333881,2021-08-30T11:53:05.144591
0,ApeGang #3348,696324453,2021-08-30T11:52:00.292441
0,ApeGang #1387,696301938,2021-08-30T11:49:05.769363
0,ApeGang #5024,696285787,2021-08-30T11:46:20.714376
0,ApeGang #5024,696283892,2021-08-30T11:46:03.298621
0,ApeGang #4391,696281901,2021-08-30T11:45:45.529157
0,ApeGang #4391,696274505,2021-08-30T11:44:35.165005
0,ApeGang #4391,696274636,2021-08-30T11:44:36.172894
0,ApeGang #4391,696271198,2021-08-30T11:44:02.465201
0,ApeGang #7795,696271248,2021-08-30T11:44:02.848110
0,ApeGang #7795,696271207,2021-08-30T11:44:02.557980
0,ApeGang #1326,696266311,2021-08-30T11:43:14.470312
0,ApeGang #1997,696382028,2021-08-30T11:58:50.570998
0,ApeGang #2099,696222488,2021-08-30T11:34:50.223179
0,ApeGang #8561,696197648,2021-08-30T11:29:56.907737
0,ApeGang #3500,696197604,2021-08-30T11:29:56.502035
0,ApeGang #1251,696193179,2021-08-30T11:29:03.766215
0,ApeGang #9378,696193239,2021-08-30T11:29:04.717624
0,ApeGang #691,696172871,2021-08-30T11:25:43.309667
0,ApeGang #691,696172844,2021-08-30T11:25:43.090016
0,ApeGang #5814,696162152,2021-08-30T11:23:41.678907
0,ApeGang #6967,696147328,2021-08-30T11:21:28.692092
