,sale_id,ape_id,sale_price,sale_time,seller_name,seller_wallet,buyer_name,buyer_wallet
0,1285908519,ApeGang #6714,0.6,2021-10-08T20:06:50.676231,,0xb622772dddb59a9939458d8322e28a54e2ac1e89,meetprofitpaul,0xcadfc06ff45de2da2d85572369fbe2dbf9d4a806
0,1285766863,ApeGang #8568,3.8,2021-10-08T19:47:34.873056,,0x4a674137614be83bab59e1e307ba43307daab8be,jmon,0xd8b39500da85c3d1e31eab1a5c63b5d07482eede
0,1285732584,ApeGang #1320,0.42,2021-10-08T19:43:15.070346,,0xe648dd117226190b74bc38daa84a66ef2d3fd04f,DouroArtClub,0xdb4d47e1cb2c82892f798368d80cc3c9d4124b8d
0,1285673811,ApeGang #3404,0.38,2021-10-08T19:35:25.829655,,0x79acbf17da6520d923673a285955bbbc468dd609,0x291001,0x2ee73d6348d1e197fb39349efd5f0363bea82de7
0,1285651415,ApeGang #1456,0.4269,2021-10-08T19:32:26.755678,,0xd8b39500da85c3d1e31eab1a5c63b5d07482eede,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1285585788,ApeGang #9808,0.4569,2021-10-08T19:23:34.983147,,0xd8b39500da85c3d1e31eab1a5c63b5d07482eede,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1285532572,ApeGang #1828,0.45,2021-10-08T19:16:41.988836,,0x07c5c23c540f9d396d5cb4e6b36377f73e8ce1a9,shupdog10,0x4c27611372d64efea968c41552e8199907846552
0,1285285013,ApeGang #136,0.42,2021-10-08T18:42:14.840982,,0x7d36794c97e39bc225666d2b2c3156b8f5edadf7,MethLabz,0x31e0178f3ce6848be51b043f55cfe23acfb92d7e
0,1285186615,ApeGang #4631,0.415,2021-10-08T18:27:02.683071,,0xfaa614c9a446d267a2885d3ec49cd1b5b7add82c,NFTcg2,0x19b2f3c321e148c9a8e5579e8f09a08f1e61f3e8
0,1285184466,ApeGang #9033,0.65,2021-10-08T18:26:41.633753,,0x329435010e1e092ca3116fe9d7a4b3046ffa9b23,MrFibonacci,0xb3e84851f731e12ba44ec8ffa8a5aafeb8f7abca
0,1285086585,ApeGang #7680,0.5999,2021-10-08T18:12:28.660877,,0x2ee73d6348d1e197fb39349efd5f0363bea82de7,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1284408779,ApeGang #5727,0.6,2021-10-08T17:02:53.885145,,0xd8b39500da85c3d1e31eab1a5c63b5d07482eede,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1284332148,ApeGang #5211,0.405,2021-10-08T16:55:52.923271,,0x5ad6bac20c7a5a7b166729ea5812164579221827,swedishChef,0xc7c005957e1934140484f5ace9e58974d4ea05a2
0,1284283096,ApeGang #3034,0.5,2021-10-08T16:51:21.046041,,0x25058df8c557013f697969159c06a06dd619291f,Mattylce,0xee273899b78641bd46abc55628defacbb5514718
0,1284222780,ApeGang #8764,1.5,2021-10-08T16:45:52.702525,,0x07c5c23c540f9d396d5cb4e6b36377f73e8ce1a9,Zullyboi,0xcbaa6a102b62d6e75e6c69d8463f429867ecb2da
0,1284188938,ApeGang #7711,1.5,2021-10-08T16:42:47.444555,,0x472835e76a1e161541b850a839f08178f77e9ccc,Zullyboi,0xcbaa6a102b62d6e75e6c69d8463f429867ecb2da
0,1283984175,ApeGang #5690,0.95,2021-10-08T16:21:45.600567,,0x4a674137614be83bab59e1e307ba43307daab8be,Cryptocraze1,0xf4fe6141e8f9c614cfa6fd9c8f8b139ae3c249fe
0,1283917174,ApeGang #7408,0.444,2021-10-08T16:13:03.408063,,0x55f9848bd1fb770f27ab365e36805b42617cb3a9,lysergic_veggi,0xcf657b5e6ee6772ad5a1a94e2cc4471c152efa95
0,1283868994,ApeGang #1433,0.41,2021-10-08T16:05:14.057085,,0x987f5f4a6fc6a46fdf58d1e1770564818a81e559,,0x6d542001c93b63cbf27ae73ebf1708486fadb15b
0,1283842281,ApeGang #7878,0.42,2021-10-08T16:00:22.219745,,0x1d86cefcd6d45922dda50dd07ee1dee1f4cc7006,MadRab,0xa2e15e7dad33a1585169a4839f5146f0f72d48a9
0,1283796967,ApeGang #6808,0.4422,2021-10-08T15:52:25.724819,,0x3edbd56213347120bd8b1cda2b2f5a109b9385d4,APSM24,0x17ce07ec232c7ac53eddf529535c1dcca2402624
0,1283780970,ApeGang #1891,0.5,2021-10-08T15:49:53.746414,,0x07c5c23c540f9d396d5cb4e6b36377f73e8ce1a9,webmonkey,0x9482a42bf92f7fca8aaf53da2f38555c6ce7265b
0,1283776353,ApeGang #9530,0.4169,2021-10-08T15:49:10.843792,,0xee273899b78641bd46abc55628defacbb5514718,h00dy,0x5dea687059ffa0f1379668404361ac79fd171476
0,1283701820,ApeGang #4495,0.44,2021-10-08T15:38:12.804076,,0x4374c5cbd40f47d1ba3d67a70a8a3fdb04ee80aa,MixByMatt,0x1d8eae1014bf33357e7a10b4428d57cfed07ddf8
0,1283418184,ApeGang #3155,3.5,2021-10-08T14:55:20.752177,,0x3d1c7dcbf883c0717bbec30aed5a616bd9002b01,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1283404082,ApeGang #4585,0.44,2021-10-08T14:53:15.863168,,0x1430cc22bccfece3d894e298a3845d3ac8e871f9,CallSonyTheDon,0x25370840a97eb6e09a45721fdf42e51cf5ab4f5e
0,1283386895,ApeGang #263,0.3936,2021-10-08T14:50:38.853072,,0x56476c5fedbf189051460d6a96d9fd9147ae001c,k0ngFUZI,0x7659e3fbebba6344a7fd76e554b1355339d01e15
0,1282995290,ApeGang #9388,0.5,2021-10-08T13:55:49.977684,,0x31004f28babda1f632cb445944892b04a411e7f7,BanceNFT,0x60629dfe81cd812df789c0e207f0db6f3be5613e
0,1282932191,ApeGang #538,0.5,2021-10-08T13:47:16.364831,,0xd8bbd1657816ed1a21868d1d7a05e46eb499bf16,ibosifirbir,0x60793c06fd034c30320446713dd1c591c43da71c
0,1282906418,ApeGang #3114,0.5,2021-10-08T13:43:56.859735,,0x8202fb23ea2765eb6731c0bbda07cd9a23cc92ce,camthaman,0x67e37bdf790778b5db06a68d45bce7356493f3c2
0,1282788265,ApeGang #5371,1.5,2021-10-08T13:29:25.829624,,0x46e462b61904492a9a0c125d3ade5e4777133f0f,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1282605339,ApeGang #2116,0.79,2021-10-08T13:08:01.875141,,0xa7b45c4dab8e1e811a1eef08954daf4ee657b414,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1282595958,ApeGang #6800,0.4,2021-10-08T13:06:49.386187,,0xcd1d61e5ca822ae47dabca328da705e2ef940f83,,0x332ec4ee3f05044c3e59405d7208be5b82d3a2f7
0,1282539805,ApeGang #4203,0.599,2021-10-08T12:59:48.494472,,0x695e63e22170f10bc46a29722b724d60ae4c0b76,PinkPunks,0x28eeea4f892757e52268c5315c4f48c55936d2ee
0,1282417202,ApeGang #8214,0.39,2021-10-08T12:45:24.902484,,0x5ad6bac20c7a5a7b166729ea5812164579221827,Brentsko,0x09db873eb59ac97140ce9cf62a386f49c24af19b
0,1282412557,ApeGang #8438,0.4,2021-10-08T12:44:53.558224,,0xe6d0b64f79fcb4c33a6c714989b5a042ddf2be20,NIFTYNFTS,0xda926034bd3e0b16496d983aa909329f29aeacfa
0,1282223708,ApeGang #3150,0.4969,2021-10-08T12:25:48.176758,,0xd8b39500da85c3d1e31eab1a5c63b5d07482eede,ajayt93,0xc715ee769b05604a83d008b6a8a107a00df47964
0,1282204455,ApeGang #3963,1.5,2021-10-08T12:24:01.445946,,0x0a369dc58fa150e62d4872b20ad6fbcf85ff7363,dmerc,0x6f3379166e074319f983fe4f4ea520c17f595fa5
0,1282177552,ApeGang #6749,0.435,2021-10-08T12:21:37.710677,,0xedcf5d6ddc5c8b64dd6927cab50a5b7fb3e50abd,NFT_USER999,0xdd914ab65492518dc78c133f86a35644004668ca
0,1282121614,ApeGang #5002,0.42,2021-10-08T12:16:20.054492,,0x20d458bd22a3d2f5e58402ba7c6a4663ad951afc,NFT_USER999,0xdd914ab65492518dc78c133f86a35644004668ca
0,1282020104,ApeGang #6903,1.5,2021-10-08T12:06:44.944720,,0xa166100b9df43a7da0f1c6d3715b0dadcecacfea,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1281879567,ApeGang #9012,2.22,2021-10-08T11:54:15.144598,,0x6dd4675c5d30d9c0562a60da62004cf286129b46,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1281751754,ApeGang #1995,0.35,2021-10-08T11:43:09.220716,,0x998d1a72e1811f253590e9571c6ab6a8113e1cbb,havee,0x98c2b9c28418c30e5f0af134eecb49726af157fe
0,1281735559,ApeGang #5674,0.35,2021-10-08T11:41:45.926058,,0x14b95ed55c0825a30c5bf6d4905379e06749b117,beastlygodbeast,0x5998b8a2c3f179d7ac239ed1b25521dfd4277f76
0,1281717267,ApeGang #1648,0.7,2021-10-08T11:40:11.648874,,0xa7b45c4dab8e1e811a1eef08954daf4ee657b414,_hunter,0x31af0a2d76a2ed79babce5b9438baffdd2a2ad92
0,1281646830,ApeGang #509,4.5,2021-10-08T11:33:56.086902,,0xb104371d5a2680fb0d47ea9a3aa2348392454186,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1281612817,ApeGang #2336,0.25,2021-10-08T11:30:56.258268,,0x3761791e26ebc3cf05f4a2c3ce3ff3fe91a34534,MicY,0xdf74c6773ff48483cd01114f18838d29fd755d63
0,1281431522,ApeGang #1298,0.95,2021-10-08T11:14:32.145549,,0x4a674137614be83bab59e1e307ba43307daab8be,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1281377539,ApeGang #5928,1.8,2021-10-08T11:09:46.927948,,0xd8b39500da85c3d1e31eab1a5c63b5d07482eede,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1281055560,ApeGang #5251,0.7,2021-10-08T10:40:05.493842,,0x28eeea4f892757e52268c5315c4f48c55936d2ee,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1280980699,ApeGang #6664,0.95,2021-10-08T10:32:44.425093,,0x2fc18c6f7305760919fa37de362d3fd6814950d5,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1280901138,ApeGang #4873,0.42,2021-10-08T10:24:23.499690,,0x24abcfb499fa4a2a85ebb0d1f3cc04a0739e1d10,Golbasi_Collection,0x2094847e64cb061c1f2388f6947dd558a70677e9
0,1280025641,ApeGang #4675,0.4,2021-10-08T08:31:59.597186,,0x40d9f7559b0f5478f428d1f4a3cdcb87c29e5ffd,Tuco-the-Ugly,0x032fd1ac947de44f382423f78047d18cc903d7a1
0,1279818521,ApeGang #4224,0.418,2021-10-08T08:03:18.860622,,0x1a35832c6db87868092bacd02b6e39305bc0edc9,Scott3uk,0x273d6f310611d1fa990850a05d306d49796a1686
0,1279790596,ApeGang #8604,0.46,2021-10-08T07:59:32.967490,,0x07c5c23c540f9d396d5cb4e6b36377f73e8ce1a9,Gowdru,0xbec657d05e9ed7bf71c81e524e0e8e177ec53b27
0,1279774523,ApeGang #4487,0.49,2021-10-08T07:57:25.119085,,0x895b9c9cc6e94f803f64b15dcb08b36e4e302eb8,Yerstoops,0x3c58dedcd1813199f58f22f75259d9c8604b3b20
0,1279757379,ApeGang #1266,0.3,2021-10-08T07:55:01.993618,,0x3fcbf7286dcd709c5bb2e789e8adba8e6d609719,silversurfer55443,0x0e23a385a4e591999e403d9d54fb68105508f070
0,1279716008,ApeGang #719,0.42,2021-10-08T07:48:48.112721,,0x8d68ab97264d25cf8352e853a06de29fb4498b2f,,0x6072d5be1cc972094175d3b8c1777c605b606b91
0,1279578483,ApeGang #327,0.39,2021-10-08T07:25:30.067620,,0x584c4e9b610edf575ab7ff51676aedea1dfc4741,Brainwasher,0x563b26ba6a2db99eb40aa4566aee341011dc70f3
0,1279547136,ApeGang #1296,0.409,2021-10-08T07:20:28.838807,,0xcd9375d40ff8cf1f34796b364870207a0fd88dec,jpeg_collector_,0x277fe0c69f17e1151c4d63a6303b9fe70ead810a
0,1279474291,ApeGang #3361,0.9,2021-10-08T07:08:46.492857,,0x895b9c9cc6e94f803f64b15dcb08b36e4e302eb8,silversurfer55443,0x0e23a385a4e591999e403d9d54fb68105508f070
0,1279367585,ApeGang #1503,0.4,2021-10-08T06:51:46.563881,,0x329435010e1e092ca3116fe9d7a4b3046ffa9b23,,0x16a0d70119eb2927f8722ffe0c6afc658cb2f9d6
0,1279319226,ApeGang #791,0.4,2021-10-08T06:43:58.404383,,0x021dfdf0097b3d84009a4863b5b3498b918dbd34,TheRealDenny,0x6671679abc379543f82a00ee3b96fd88ee20684b
0,1279303682,ApeGang #7147,0.9,2021-10-08T06:41:30.732185,,0x2f5691bc4d8db66908be10fad913fdc91c99ce9f,77777777777777777,0xe87dedc5b15c55c84f30e9733e0698c2c42bd9d4
0,1279301264,ApeGang #2427,0.4,2021-10-08T06:41:06.612083,,0x021dfdf0097b3d84009a4863b5b3498b918dbd34,,0x53ed48daaee6c1b28cdb61c581c23f7f9bf6703b
0,1279290144,ApeGang #7922,0.65,2021-10-08T06:39:16.699666,,0x71cb3467d3d2528cceaca2c3931b51ad0379c25b,77777777777777777,0xe87dedc5b15c55c84f30e9733e0698c2c42bd9d4
0,1279232200,ApeGang #2194,0.37,2021-10-08T06:29:49.869236,,0xf1f12a06ca57bfb6f8d2b075577a6d138f1d70e8,,0x8bfce5381189daf80ed6141c758daf8cd1afe804
0,1279198269,ApeGang #7617,0.39,2021-10-08T06:24:32.244241,,0xef59ca972e220ee1809481856a0ba4b7edd4a64b,,0x8bfce5381189daf80ed6141c758daf8cd1afe804
0,1279146451,ApeGang #5598,0.3649,2021-10-08T06:16:12.207424,,0x704c144113c13673dc9f36a40f7633fc7986b407,VitalikNakamoto,0xebbe8c47109042ac4c132bc450101c1a6d4b596f
0,1279145189,ApeGang #2812,0.39,2021-10-08T06:16:00.098682,,0x719575f4a075fe980a8bd7f4ccbd75bfac494f03,SwampLord69,0x810ed50b8ec90519e1a3e6ba9723438bce20cdaa
0,1279101800,ApeGang #8278,0.5,2021-10-08T06:08:39.946240,,0x4b780d01d2655bad927587a1f7e5fefe668c9298,Daniel_li,0x47f73b4924d561b96442c02d00d5e70afd58f763
0,1279095007,ApeGang #6711,0.415,2021-10-08T06:07:27.907148,,0x5847c07131a602f6ad9f559e361caf0af8290f33,Daniel_li,0x47f73b4924d561b96442c02d00d5e70afd58f763
0,1278860430,ApeGang #8112,0.4,2021-10-08T05:28:57.070531,,0xdae6ca75bb2afd213e5887513d8b1789122eaaea,seneca,0x9be773d7c6485cd2d964af355d1c2fdbfb6bfa36
0,1278768263,ApeGang #263,0.2308,2021-10-08T05:14:33.603104,,0xb159f3c697858df971c3a5d46f9a638f27cb867a,,0x56476c5fedbf189051460d6a96d9fd9147ae001c
0,1278749744,ApeGang #875,0.42,2021-10-08T05:11:45.339184,,0xebbe8c47109042ac4c132bc450101c1a6d4b596f,,0x3253a330236f6e67ff0a63a02f95f62759175127
0,1278721042,ApeGang #6491,0.4,2021-10-08T05:07:19.853030,,0xd4b164a3e6ec781c825950cf6a57be1fe1a9aaf7,27hrs,0x509ddf9176dcc462a136f5430aede38c55f3c154
0,1278082392,ApeGang #9181,0.3793,2021-10-08T03:46:07.923795,,0x5deccd005df66cdd2f0b668610709e562eb3a00e,kurdpile,0x1b253b23e545e462882c9af469c9785773f21c19
0,1277888291,ApeGang #2532,0.398,2021-10-08T03:28:50.852136,,0xe9d8b9b63ad8791d283735a6096ae2d101d48129,Raody99,0x7f7362488109ab2d8973dde6a02987b25e0013d4
0,1277472713,ApeGang #1408,0.6,2021-10-08T02:41:36.890641,,0xebe9d64013770c820eaadadc2325ca59f40b3fba,PLB,0x7687550854c0afa38a9ba299259167fadb274ef8
0,1277361157,ApeGang #5599,0.41,2021-10-08T02:17:40.441617,,0x11a80a5192bd09f312f0e728f068283f5e6446cb,BurgerJoose,0xdfb0b0411fba947e9c15b3eb6d3b0246f8eb8f6a
0,1277351693,ApeGang #6093,0.4,2021-10-08T02:15:24.688802,,0xc219b4d0e3c0236a3effc48c4c6c9c3cd22deb1b,,0x9b25d563b9388f54b2140052ed8333c45e58ad86
0,1277372594,ApeGang #5720,0.38,2021-10-08T02:20:44.979267,,0xa5b613735bdbf284045ac880609cbb0aa93ef112,Czarface,0x60c1dba3ece3da9fd3a400f1272c0e2cab5fb933
0,1277352449,ApeGang #8969,0.49,2021-10-08T02:15:36.797826,,0x879bb924671d4d4c5bbd23aa98c689fef02b511d,JackMackPax3,0x6634ad53eeac279dcb83e46d39a35f37ffb3bde8
0,1277156949,ApeGang #9413,0.36,2021-10-08T01:11:19.034548,,0x0ab70f4ecc1f3e7d51b6ae37ee14500deff3d2b1,Belmont69,0x09c6b967d69fd2f147333031cccdfcf1f85df4e1
0,1277152597,ApeGang #995,0.3761,2021-10-08T01:10:12.546158,,0x56476c5fedbf189051460d6a96d9fd9147ae001c,777niro,0x1ce6b572d2160bbabe35002045d1411dde520d14
0,1277141952,ApeGang #5501,0.78,2021-10-08T01:07:29.234982,,0x59b0d2f9353465317ba9fe0050a1ae3fd6db2aa2,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1277098977,ApeGang #5651,0.65,2021-10-08T00:54:02.014139,,0x0e23a385a4e591999e403d9d54fb68105508f070,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1277070404,ApeGang #2965,0.35,2021-10-08T00:43:47.643106,,0xaae742cb201a69c455369d66aa42f1059ab74791,Belmont69,0x09c6b967d69fd2f147333031cccdfcf1f85df4e1
0,1277025334,ApeGang #9190,0.4,2021-10-08T00:27:39.573372,,0x636ce91c0f5f86423df67046789b64004644470a,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276983093,ApeGang #3554,0.7,2021-10-08T00:11:41.279896,,0x54f79c144c8630f2446c825778e4abd83d94cbe7,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276968891,ApeGang #4943,0.55,2021-10-08T00:08:39.609109,,0xc8e0e13d7074a9a66854374a6ea98491cb739b28,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276957361,ApeGang #3173,0.45,2021-10-08T00:06:18.004100,,0x87cb6469b8d4de67220d306529bedff53a319264,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276944835,ApeGang #8714,0.7,2021-10-08T00:03:40.912595,,0x472835e76a1e161541b850a839f08178f77e9ccc,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276912079,ApeGang #7683,0.45,2021-10-07T23:56:11.286463,,0xefdfb22c09dad726371167f6650e5c54038301a4,GMC15,0x7b8cbe915ea9acd111f1e203d2c73088301198bf
0,1276897036,ApeGang #8822,0.39,2021-10-07T23:52:19.642746,,0xfaa614c9a446d267a2885d3ec49cd1b5b7add82c,JayBeeTime,0x1c01c86a3b8ecf556ce8bdb67b43abbb0f646ad7
0,1276886104,ApeGang #7574,0.8,2021-10-07T23:48:56.145698,,0x0f3a4788ee676b12cf1272037e3495ab66ad6b0b,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276879940,ApeGang #6636,0.3738,2021-10-07T23:46:57.892290,,0x5deccd005df66cdd2f0b668610709e562eb3a00e,cryptoslfg,0x0138d20829ca2e0c0c88d75ac73fb4854862c3a6
0,1276834774,ApeGang #1301,0.84,2021-10-07T23:31:36.903404,,0xad8becd29122d123cda23482b5a66dc37f6f08b4,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276815430,ApeGang #1829,0.45,2021-10-07T23:25:40.952469,,0x2601fda44f36e97e4fb5d645771f8ea37f9d0355,DJI_SEVEN,0x15dff6d27e56e5e63991ba4f42f3d0fc3ecf1994
0,1276795433,ApeGang #1099,0.45,2021-10-07T23:19:07.463919,,0x169705b60cc3e2fa6922cf095a612c9e5ae516df,cryptoscopes,0x181c8aa1a2cbd60e98c6894fa6337013a98f53bc
0,1276782714,ApeGang #8371,0.75,2021-10-07T23:15:05.708344,,0x42a60d2f2ffa2150c568010a8d425f0aad284fd2,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276775132,ApeGang #6549,0.365,2021-10-07T23:11:53.526035,,0x19c9d6a7464ac5ba2f223c38ee7a6d7d1418fa26,sharktails,0x4fcf1faa1e54763b196dd33c2bc58c060e9e2dba
0,1276771834,ApeGang #4012,0.795,2021-10-07T23:10:34.837237,,0x3b3ac88fdfd33d8eb95d62d884ac552e46894887,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276757862,ApeGang #146,0.3649,2021-10-07T23:04:19.801323,,0x704c144113c13673dc9f36a40f7633fc7986b407,PULICE,0x403ab726b36248591d1f51c265adf259328b51d6
0,1276747000,ApeGang #8271,0.399999,2021-10-07T23:00:03.667223,,0x9dbe3cfc34867cfb988af5ef8396bc6b08afcbb8,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276740803,ApeGang #2515,0.399,2021-10-07T22:57:16.200645,,0xf8440339dd3d486c1bc168ba31bba893082e5dd9,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276728100,ApeGang #4217,0.3797,2021-10-07T22:51:54.144676,,0xb3f6eca0b9e729f10a103846ab2e629ef37a78f7,Farsad,0xb993ee0ada2cae503cc9c61e7927269cca75df28
0,1276725510,ApeGang #8118,0.4,2021-10-07T22:50:43.632001,,0x8f411f92bfbdefa52357f8d605368affa4fc15cc,Farsad,0xb993ee0ada2cae503cc9c61e7927269cca75df28
0,1276725372,ApeGang #3618,0.3699,2021-10-07T22:50:41.775382,,0xb3f6eca0b9e729f10a103846ab2e629ef37a78f7,Farsad,0xb993ee0ada2cae503cc9c61e7927269cca75df28
0,1276701895,ApeGang #3697,0.415,2021-10-07T22:40:17.535194,,0x4f79378f667f2359558616fc1f7116bd0d613343,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276692720,ApeGang #3335,0.45,2021-10-07T22:35:15.953071,,0x403ab726b36248591d1f51c265adf259328b51d6,zaki_lamala,0x27bd3fa30240570b42785ede3af9174f462ff4bf
0,1276680825,ApeGang #5850,0.37199999999,2021-10-07T22:29:43.571805,,0x2cf186d2c52e0d2c286d325cb457e09addf4ece8,angeljpvv,0xb072555186ed2eeaf3be86c0d52072cf8446ba52
0,1276650751,ApeGang #4156,0.9,2021-10-07T22:17:06.465616,,0x3d1c7dcbf883c0717bbec30aed5a616bd9002b01,nft_kris,0x895b392a6cbe939af000623ff9f78cf4bc9d2901
0,1276570807,ApeGang #2216,0.37,2021-10-07T21:46:46.627276,,0x2c548f9d2726c94d4d90918210efea5b759d6aa9,jeffpesos21,0x05c6cf34b73cfb24eb453e984dbd475970027b54
0,1276560130,ApeGang #8944,0.65,2021-10-07T21:42:30.222328,,0x895b392a6cbe939af000623ff9f78cf4bc9d2901,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1276541473,ApeGang #4705,0.45,2021-10-07T21:34:29.636634,,0x6c1aafad7c562df0970f27b8df516aa2c3ea91a2,Trantr,0x5e674d9ace2aefffc28202b7cd66e9b201aed94a
0,1276379528,ApeGang #605,0.44,2021-10-07T21:05:20.293597,,0x364b4edaec7e00a675d14cda58f55e6addfd378d,anferneeboykins,0x2d4fda03c4b4fbd31d37be6ebf41287291c9d40c
0,1276361768,ApeGang #4217,0.296,2021-10-07T21:02:22.144852,,0xb1c0813d37214886b63bb52b3e5e9c53a372f2c6,-GameChanger-,0xb3f6eca0b9e729f10a103846ab2e629ef37a78f7
0,1276034162,ApeGang #9556,0.3797,2021-10-07T20:17:03.042119,,0x704c144113c13673dc9f36a40f7633fc7986b407,calmalex_eth,0x72d2731a30b0bf4abfbd2f98391c5157645b36a5
0,1276015059,ApeGang #7170,0.37,2021-10-07T20:15:06.776877,,0xf165d353abddb7cb00052d610254249fcc12a8c7,0x000Ataraxie,0x5c6e1dc2175fc4d31a9cfef62e79576409773171
0,1275998541,ApeGang #909,1.0,2021-10-07T20:13:26.736908,,0xeabdf7d6adab860a0fc332352c83ecabd304d176,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1275956133,ApeGang #945,1.0,2021-10-07T20:09:09.517536,,0xf24eb2802fde0758993e7eb420aa98573622c1e8,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1275945206,ApeGang #1686,0.37,2021-10-07T20:08:03.258982,,0x89e2ad6fd0a0a3dc3f310761be52e246b14e1575,,0xfe36b0fa7ba77e084ee69ad6f6e4e123f4779559
0,1275881543,ApeGang #3457,1.0,2021-10-07T20:01:49.825364,,0x5d7a505a3ca454d27539e22c9c0fbce4721a9957,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1275769422,ApeGang #6863,0.65,2021-10-07T19:49:49.235920,,0x011a991df27fb53637b7319d3a43e91b5da5b4e8,dopeadult,0x695e63e22170f10bc46a29722b724d60ae4c0b76
0,1275763255,ApeGang #5571,0.9999,2021-10-07T19:49:09.359332,,0x4f0b5ae9341ff1e326ed0593c9d07423128e3f4f,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1275741097,ApeGang #6246,0.374,2021-10-07T19:46:48.665197,,0x3e77518f355bb70d9e621f162bf4bcb45a85bc0e,MCCvault,0xbcd2e843fe41da351cde58bceb40d69242b229db
0,1275293684,ApeGang #1715,0.98,2021-10-07T19:03:50.012508,,0xcabd8a52518fa28eb64a41bcecc57a5063b8c35f,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1274970854,ApeGang #387,0.374,2021-10-07T18:35:22.163391,,0x704c144113c13673dc9f36a40f7633fc7986b407,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1274952185,ApeGang #9916,0.45,2021-10-07T18:32:58.282529,,0x2d4fda03c4b4fbd31d37be6ebf41287291c9d40c,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1274643562,ApeGang #3132,0.3793,2021-10-07T17:54:15.813655,,0xb3f6eca0b9e729f10a103846ab2e629ef37a78f7,paldenwond,0xb8865d52074d1b78e81172d2028384a10dadc903
0,1274524794,ApeGang #7287,0.4,2021-10-07T17:39:55.021891,,0x0138d20829ca2e0c0c88d75ac73fb4854862c3a6,fudofthegods,0x3d9b0a7ef1cceada457001a6d51f28ff61e39904
0,1274346113,ApeGang #3322,0.85,2021-10-07T17:19:56.012032,,0xad73c44d179950c117347a1e8b5bbe2efea70528,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1274319249,ApeGang #8855,0.89,2021-10-07T17:16:48.744467,,0x773b5337c547ce517653d35783a4f0e404ac872f,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1274172732,ApeGang #2367,0.65,2021-10-07T16:56:18.671321,,0x5d9049fccf5ae287ca2472713bb7fc6325dc7876,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1274161537,ApeGang #2500,0.379,2021-10-07T16:54:57.550773,,0x28135499f5a6a18d9947f507eda5019057971c47,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1274141532,ApeGang #9352,0.69,2021-10-07T16:52:32.886302,,0x773b5337c547ce517653d35783a4f0e404ac872f,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1274087776,ApeGang #5095,0.7,2021-10-07T16:45:58.339282,,0x9935b01085a3ff9692846a3c10d2f76545c9d6e8,,0x0c4037b72a0c63340fb530690ea123c612665a34
0,1274086871,ApeGang #4203,0.399,2021-10-07T16:45:52.098311,,0x55921f7065379b3f36eab192358da8befb4c5d44,dopeadult,0x695e63e22170f10bc46a29722b724d60ae4c0b76
0,1274072289,ApeGang #6597,0.42069,2021-10-07T16:44:10.532165,,0x75edd1f34e70d8b0dabe092af4991459f5d1ba99,dopeadult,0x695e63e22170f10bc46a29722b724d60ae4c0b76
